player_name,player_id,avg_packing,avg_passes_until_shot_pass,avg_passes_until_shot_duel,avg_area_rating,total_passes,total_duels,total_shots,avg_duel_area_rating,avg_shot_accuracy,avg_pressure_pass,overplayed_pressure,avg_pressure_duel,avg_pressure_shot,expected_pass_success,expected_duel_success,expected_goal_success
Saleh Khalid Al Shehri,51469,1.9120990649136231,0.6666666666666666,6.428571428571429,2.9743763231989697,15,7,1,0.27174166666666666,10.0,5.46,5.46,6.77,6.01,0.9976061172764841,0.2581247319015597,9.986976268957491
Mohammed Kanoo,5713,1.381469044297229,0.7631578947368421,3.6666666666666665,2.1489518466845787,38,3,0,0.4339847222222222,0,7.91,2.22,8.99,0,0.9997117721583307,0.1881999718676597,0
Hassan Mohammed Al-Tambakti,51546,1.698140806716677,0.7931034482758621,7.8,2.6415523660037192,29,5,0,0.1063566666666667,0,0.0,0.0,0.0,0,0.6777387354278865,0.6226148467125383,0
Nicolás Alejandro Tagliafico,5507,2.3150797188142964,0.08823529411764706,6.5,3.601235118155573,34,2,1,0.23509375,8.848821219520163,10.0,5.2,5.76,7.66,0.9999725411045358,0.30256516253087606,9.784980954313449
Lautaro Javier Martínez,11456,1.0792804222088266,1.125,0,1.6788806567692856,16,0,2,0,3.6264935760013906,7.05,0.16,0,10.0,0.9992701133173644,0.5981830081457187,7.281941590827545
Leandro Daniel Paredes,16308,2.0924622038758875,0.9824561403508771,5.333333333333333,3.254941206029158,57,3,0,0.40148888888888895,0,7.24,2.51,5.33,0,0.999598086541072,0.36231361287996056,0
Nicolás Hernán Otamendi,3090,1.3966403172960702,0.34831460674157305,9.0,2.1725516046827757,89,2,1,0.5079,4.463599962714394,5.95,5.95,8.1,9.66,0.9981122154576758,0.2378112348876732,9.915996035936757
Cristian Gabriel Romero,20572,1.4493793200890175,0.4262295081967213,0,2.2545900534718046,61,0,0,0,0,7.28,1.68,0,0,0.9994814571486996,0.5981830081457187,0
Rodrigo Javier De Paul,7797,1.8860835205067854,1.1627906976744187,6.0,2.9339076985661103,86,2,1,0.19097708333333335,2.4304343760373173,7.92,3.03,7.71,5.0,0.9997727629085277,0.20228675156663645,4.974616760220407
Nahuel Molina Lucero,29201,1.3880873640569609,0.75,8.0,2.159247010755272,68,2,0,0.47035,0,8.18,8.18,6.4,0,0.9997776543691153,0.31646875976500477,0
Damián Emiliano Martínez,6909,3.453613232509929,0.13636363636363635,0,5.372287250571001,22,0,0,0,0,2.91,5.89,0,0,0.9855120325901136,0.5981830081457187,0
Ángel Fabián Di María Hernández,2995,2.4533563114426973,1.146341463414634,10.0,3.816332040021973,41,1,2,0.11025,5.723227052340839,0.0,5.95,6.52,8.75,0.7453635488803779,0.24078209988012533,9.777355817119513
Lionel Andrés Messi Cuccittini,5503,1.8434749911873491,1.3043478260869565,9.0,2.8676277640692094,46,1,4,0.05464166666666665,7.383424333145127,0.0,0.0,8.56,6.33,0.6957147385117248,0.1519658319565309,8.636737688321197
Mohammed Khalil Al Owais,5714,3.705300383510131,0.6551724137931034,0,5.763800596571315,29,0,0,0,0,6.96,2.54,0,0,0.9997279768373842,0.5981830081457187,0
Salman Mohammed Al Faraj,5178,3.38880037688321,0.8666666666666667,9.0,5.271467252929438,15,1,0,0.23286666666666672,0,6.9,3.82,0.0,0,0.9996744800984237,0.6508768601838811,0
Ali Albulayhi,5715,1.534233167880122,1.1875,9.333333333333334,2.3865849278135234,16,3,0,0.06293333333333333,0,0.0,0.0,5.62,0,0.6665978888244259,0.27568573038403166,0
Abdulelah Saad Hameed Al-Malki,56755,1.7801454245570005,1.1081081081081081,10.0,2.769115104866446,37,1,0,0.013500000000000005,0,0.0,6.72,10.0,0,0.6882070432493741,0.10678056922171864,0
Yasir Gharsan Al Shahrani,5183,1.4566798908261454,0.8846153846153846,9.0,2.2659464968406704,26,4,0,0.3057302083333333,0,9.82,6.88,6.97,0,0.9999550212368348,0.254719356703451,0
Saud Abdullah Abdul Hamid,51710,1.2803399208030342,1.2142857142857142,8.333333333333334,1.9916398768047194,28,6,0,0.04566527777777777,0,6.72,3.56,7.7,0,0.9990844591664019,0.18094943287582632,0
Salem Mohammed Al Dawsari,5187,1.199766008729089,0.75,9.0,1.8663026802452494,24,1,1,0.19398333333333337,10.0,8.78,8.78,6.25,6.7,0.9998642569641498,0.2691285774325457,9.987977644579717
Alejandro Darío Gómez,7006,1.757407545794423,0.88,5.333333333333333,2.7337450712357683,25,3,1,0.6882763888888889,2.120943687810616,8.46,8.46,8.13,8.01,0.9998548754898222,0.269326492176878,4.918529164120618
Firas Tariq Nasser Al Albirakan,51099,0.6648506039506252,1.2666666666666666,6.0,1.0342120505898613,15,3,0,0.24852916666666658,0,6.49,1.16,5.53,0,0.99853091621315,0.3178161513424982,0
Nawaf Shaker Al Abid,54144,0.7553440888328433,0.3333333333333333,7.0,1.1749796937399786,6,1,1,0.42472916666666666,3.9670188772295982,6.06,5.84,8.1,4.93,0.9977786090101681,0.22355355261701637,9.861654977477425
Lisandro Martínez,27768,1.2802928966107723,0.875,7.333333333333333,1.9915667280612015,32,3,1,0.3376888888888889,4.554971910998868,6.77,6.77,0.0,7.72,0.9991136059588485,0.6735257181275236,9.785493440119547
Enzo Fernandez,38718,1.971346083740205,0.9210526315789473,7.5,3.066538352484763,38,2,1,0.26961250000000003,2.64579666856451,6.99,0.58,7.97,8.18,0.9994620908373039,0.2039161884823142,4.938857781582725
Julián Álvarez,29560,1.5628281835147877,1.625,7.0,2.4310660632452255,8,1,1,0.03293333333333335,8.98762655111861,8.9,8.9,5.79,6.23,0.9998999461869961,0.2615274246405751,9.639286498880901
