player_name,player_id,avg_packing,avg_passes_until_shot_pass,avg_passes_until_shot_duel,avg_area_rating,total_passes,total_duels,total_shots,avg_duel_area_rating,avg_shot_accuracy,avg_pressure_pass,overplayed_pressure,avg_pressure_duel,avg_pressure_shot,expected_pass_success,expected_duel_success,expected_goal_success
Luis Alberto Suárez Díaz,5246,1.0899992298714363,1.05,0.0,1.6955543575777896,20,2,1,0.2100854166666667,8.68273009599399,7.4,4.73,5.65,0.0,0.9994776620203706,0.30335114281538955,0
Federico Santiago Valverde Dipetta,6773,1.729579567500774,0.9868421052631579,3.3333333333333335,2.6904571050012036,76,3,3,0.6535083333333334,3.20891475482949,6.71,3.9,7.11,7.13,0.9992255121425847,0.3158164048072549,4.966098623059992
Mathías Olivera Miramontes,7104,1.0132457885351078,1.5,4.0,1.5761601154990568,52,5,0,0.2577074999999999,0,5.38,1.22,0.0,0,0.9963850934258706,0.6563108653865113,0
Giorgian Daniel De Arrascaeta Benedetti,5258,2.313478893299052,1.2307692307692308,3.4285714285714284,3.5987449451318585,26,7,2,0.22341011904761904,10.0,9.25,5.84,8.77,6.71,0.9999466450154377,0.16666691242485465,9.978551010869374
Thomas Teye Partey,6383,1.5170509460036392,0.8333333333333334,4.5,2.3598570271167727,78,4,0,0.2541114583333334,0,0.0,7.73,7.77,0,0.6614448062438433,0.2097766043746946,0
André Ayew Pelé,3347,0.22038940114399583,0.0,4.5,0.3428279573351047,8,4,1,0.43433958333333333,6.16,9.6,6.51,8.79,8.59,0.99990336650575,0.1961227106008534,9.778296538339635
Iñaki Williams Arthuer,6393,1.3373084287088632,1.1428571428571428,1.6666666666666667,2.080257555769343,14,3,0,0.21039444444444447,0,6.89,1.47,7.51,0,0.9992371494597784,0.2137274491757427,0
Alidu Seidu,45047,1.8183427971756467,0.9038461538461539,5.375,2.8285332400510055,52,8,0,0.23916041666666665,0,0.0,6.64,7.91,0,0.6896487179177617,0.20161866903457437,0
Daniel Amartey,3709,1.3661031549682068,1.0588235294117647,7.0,2.1250493521727662,51,5,0,0.10849916666666666,0,5.96,2.38,7.77,0,0.9981656739654948,0.18740464592910244,0
Mohamed Salisu,30519,1.8142007979891384,0.6779661016949152,7.0,2.822090130205326,59,3,0,0.09791666666666671,0,8.05,5.26,6.39,0,0.999788580908227,0.2446490175476428,0
Jordan Ayew,3450,0.29510721391122174,0.0,5.0,0.4590556660841226,9,3,1,0.28257777777777776,7.9748572521477294,8.64,1.74,6.66,10.0,0.9997660954666001,0.2655374052974492,9.814006443653913
Abdul Rahman Baba,12325,1.3001611090726295,1.3278688524590163,5.0,2.0224728363352016,61,6,0,0.18981319444444444,0,10.0,5.57,0.0,0,0.9999603588606153,0.641365908338702,0
Salis Abdul Samed,31029,1.3695788084863736,0.9803921568627451,9.0,2.130455924312137,51,3,0,0.39718749999999997,0,6.77,1.11,8.08,0,0.9991499926768538,0.2198368408498954,0
José María Giménez de Vargas,5259,1.9760445400659952,0.43243243243243246,6.0,3.0738470623248806,37,1,1,0.02933333333333332,2.5881140934676203,2.07,4.45,8.15,7.19,0.9435622989938421,0.16249457382414356,4.891772014923863
Guillermo Varela Olivera,5264,1.8949483553569626,0.38181818181818183,8.666666666666666,2.9476974416663864,55,3,0,0.07848333333333334,0,7.63,7.63,7.1,0,0.9996908436051666,0.20980198588020105,0
Facundo Pellistri Rebollo,36288,2.4176868521428108,0.5714285714285714,6.333333333333333,3.760846214444372,14,3,1,0.6749208333333332,2.5731030569329407,8.81,6.31,8.19,8.08,0.9999199478906331,0.2638299268069262,4.886625483784273
Lawrence Ati-Zigi,8108,3.319283974651095,1.1923076923076923,0,5.163330627235036,26,0,0,0,0,5.53,5.53,0,0,0.9987819507492199,0.5981830081457187,0
Sergio Rochet Álvarez,36710,3.4532062671069306,0.48148148148148145,0,5.371654193277448,27,0,0,0,0,5.51,2.08,0,0,0.9987877250653591,0.5981830081457187,0
Sebastián Coates Nión,6300,1.3139410981117225,0.5106382978723404,0.0,2.0439083748404574,47,1,1,0.010979166666666668,2.6521552070247423,6.22,1.44,8.16,7.07,0.9984998950504406,0.15975502619409765,4.936431244589975
Mohammed Kudus,17033,1.328462110972405,0.5,1.0,2.0664966170681853,34,4,4,0.32290833333333335,4.3596033700138985,6.39,6.91,8.89,8.2,0.9987311440695796,0.17599500637731647,8.21962176782863
Rodrigo Bentancur Colmán,5260,0.933261681929404,0.3157894736842105,6.0,1.451740394112406,19,3,0,0.4365277777777778,0,7.53,5.45,8.28,0,0.9994908479172897,0.2176682342496833,0
Darwin Gabriel Núñez Ribeiro,32478,3.2208405326494844,2.8,5.833333333333333,5.0101963841214205,15,6,1,0.2836951388888889,4.140872535650268,4.24,3.72,8.64,8.84,0.995973083097065,0.179721754958989,9.702006093923584
Matías Vecino Falero,5255,1.1762138243280327,0.6086956521739131,3.5,1.8296659489547173,46,4,0,0.3701,0,5.8,5.13,6.67,0,0.9976413512439298,0.2818396906050912,0
Osman Bukari,44225,0.945252146725399,2.0,10.0,1.4703922282395097,13,2,1,0.07159374999999998,2.4381663947395102,6.64,6.08,8.17,7.56,0.9989034783074568,0.1674203581436572,4.862437460769539
Kamaldeen Sulemana,35658,1.607906030539841,0.6875,0,2.50118715861753,16,0,1,0,7.692165517200161,9.42,6.33,0,7.23,0.9999376116289513,0.5981830081457187,9.782632755568626
Edinson Roberto Cavani Gómez,4319,2.2361372807579944,3.6923076923076925,0,3.4784357700679904,13,0,0,0,0,6.7,1.41,0,0,0.9994393519920235,0.5981830081457187,0
Diego Nicolás De La Cruz Arcosa,28729,1.2302063708979598,1.3333333333333333,9.0,1.9136543547301597,12,1,1,0.3333416666666667,7.075671017139146,6.0,2.05,8.51,5.0,0.9981543848822789,0.19196221245447165,9.919990034668931
Antoine Semenyo,9286,2.6408461330087425,1.0,4.75,4.107982873569155,3,4,1,0.10749479166666664,2.523613602209299,7.73,4.98,8.62,9.56,0.999799675026451,0.15664465038242592,4.878397146536113
Daniel-Kofi Kyereh,28616,1.9636452761038399,1.5,0.0,3.0545593183837503,18,2,0,0.4080083333333333,0,6.77,6.53,9.3,0,0.9993516154995875,0.17286852182775692,0
Agustín Canobbio Graviz,36666,1.4619257185829033,0.0,1.5,2.2741066733511826,7,4,0,0.37151249999999997,0,6.29,1.66,10.0,0,0.9986498003074485,0.14453238685108893,0
Maximiliano Gómez González,6297,2.0532105174247417,0.0,2.0,3.1938830271051533,3,1,1,0.021666666666666664,7.1410491434793775,5.73,2.88,8.15,4.66,0.9982009015643116,0.16148900058049276,9.840906521834643
