player_name,player_id,avg_packing,avg_passes_until_shot_pass,avg_passes_until_shot_duel,avg_area_rating,total_passes,total_duels,total_shots,avg_duel_area_rating,avg_shot_accuracy,avg_pressure_pass,overplayed_pressure,avg_pressure_duel,avg_pressure_shot,expected_pass_success,expected_duel_success,expected_goal_success
Ui-Jo Hwang,29966,9.158464417609066,0.0,5.6,1.743108593699726,8,10,1,0.45020999999999994,2.657290210236124,2.34,0.43,7.59,3.87,0.9850766584959714,0.2513976289594486,4.788255692984761
Woo-Young Jung,5618,9.173421301108377,0.8596491228070176,4.0,1.9076343121921553,57,1,0,0.22866666666666666,0,2.02,2.88,5.87,0,0.9811204083894227,0.29541928008779494,0
Young-Gwon Kim,5604,9.33412812390929,0.5813953488372093,1.0,3.675409363002201,43,2,0,0.34320833333333334,0,1.73,0.17,5.6,0,0.9811853360059822,0.33401258360404007,0
Mathías Olivera Miramontes,7104,9.238196145757357,1.5625,6.75,2.620157603330916,48,4,0,0.22141562499999998,0,8.68,1.94,6.09,0,0.9999710464599084,0.28252253480408496,0
Matías Vecino Falero,5255,9.190351021207599,0.9,7.0,2.0938612332835924,40,3,1,0.10350138888888888,8.450129037629262,0.71,1.86,8.13,3.72,0.9390200052752796,0.17320914700626522,9.663161201116306
Rodrigo Bentancur Colmán,5260,9.236391610814954,1.1282051282051282,6.333333333333333,2.6003077189644874,78,3,1,0.38651944444444447,4.061144313539082,1.88,1.88,9.05,5.0,0.9809945521798961,0.17904664819179927,9.817018791077807
Sang-Ho Na,41711,9.19909947366538,1.5,5.25,2.1900942103191783,22,4,0,0.25426666666666664,0,3.45,1.44,10.0,0,0.9954566224601468,0.1310817871492469,0
In-Beom Hwang,23763,9.2182653172248,0.46774193548387094,4.333333333333333,2.4009184894728115,62,3,2,0.2692777777777778,2.048299861241123,4.9,1.41,7.04,2.97,0.9988425697327745,0.24479579473435198,4.9580857905257645
Darwin Gabriel Núñez Ribeiro,32478,9.172673996487116,1.0909090909090908,6.75,1.899413961358256,22,4,1,0.3786260416666667,2.3203493544474485,4.01,2.13,6.32,4.92,0.9971481348409161,0.3018736568879995,4.969016923284637
Min Jae Kim,43565,9.234787678599325,0.4807692307692308,4.0,2.582664464592584,52,2,1,0.2929729166666667,4.4768843340139775,1.01,3.56,7.17,10.0,0.9561579261642034,0.24294063330120563,9.86966910259359
Heung-Min Son,3083,9.353923162194429,0.7333333333333333,3.3333333333333335,3.8931547841387077,30,3,1,0.42917500000000003,2.2074093111826256,10.0,1.41,6.68,3.31,0.9999930836186833,0.29300972415176896,4.911855803554487
Sergio Rochet Álvarez,36710,9.465772440369415,0.6086956521739131,0,5.123496844063571,23,0,0,0,0,2.13,0.25,0,0,0.9898122806528988,0.5981830081457187,0
Seung-Gyu Kim,37641,9.546308260000044,0.6363636363636364,0,6.009390860000489,33,0,0,0,0,1.56,1.56,0,0,0.9849428500109643,0.5981830081457187,0
José Martín Cáceres Silva,5248,9.290804704039715,0.7283950617283951,7.5,3.1988517444368654,81,2,0,0.1320291666666667,0,0.0,4.01,5.38,0,0.9031303382116427,0.3018795787505071,0
Jae-Sung Lee,5623,9.12354196755333,0.14285714285714285,7.0,1.3589616430865967,35,6,0,0.16604027777777783,0,2.77,3.53,6.16,0,0.9894666293051335,0.26830646919123424,0
Facundo Pellistri Rebollo,36288,9.348124981560925,1.4,5.625,3.8293747971701615,20,8,0,0.3591338541666667,0,4.98,1.13,6.23,0,0.9991878305772406,0.30271343454462774,0
Jin-Su Kim,40538,9.310444930967785,0.27586206896551724,4.0,3.4148942406456357,29,7,0,0.3032190476190476,0,3.49,3.49,0.0,0,0.9962237922439791,0.6661604888516711,0
Luis Alberto Suárez Díaz,5246,9.243584198386044,0.8461538461538461,9.0,2.679426182246485,13,2,0,0.3959166666666667,0,4.49,1.47,7.61,0,0.9983943423075708,0.240726555581394,0
Moon-Hwan Kim,40672,9.19121784196737,1.0634920634920635,7.25,2.103396261641056,63,4,0,0.32748125,0,4.56,4.56,0.0,0,0.9983639218562066,0.6713533378077782,0
Diego Roberto Godín Leal,5249,9.262227346425915,0.56,8.0,2.884500810685052,75,3,1,0.14915000000000003,4.499600159872128,3.24,0.36,6.36,7.59,0.9948414211096054,0.2553553025033556,9.91270588746602
José María Giménez de Vargas,5259,9.272472022437745,0.8607594936708861,4.25,2.99719224681521,79,4,1,0.18096250000000003,2.489947061571056,2.57,2.31,5.93,4.56,0.9905787888263768,0.28282145426070326,4.812301236716133
Federico Santiago Valverde Dipetta,6773,9.305515601684087,1.2950819672131149,7.0,3.3606716185249432,61,4,3,0.38306666666666667,3.133132905846703,5.0,1.5,6.2,2.37,0.9991348811658737,0.3092386712575331,8.245875532701914
Edinson Roberto Cavani Gómez,4319,9.20357931939492,2.0,3.0,2.2393725133441267,6,1,2,0.7014999999999999,3.4735263081408285,3.84,1.16,8.89,7.62,0.9969574468627966,0.23542536584974105,7.367927308450531
Gue-Sung Cho,40542,9.29084588709318,2.857142857142857,8.5,3.1993047580249914,7,4,1,0.29380208333333335,2.199747539835084,0.0,10.0,6.07,3.29,0.9111994619267048,0.2979720710867284,4.9374775362943675
Jun-Ho Son,40558,9.247790383267343,1.4615384615384615,0,2.7256942159407656,13,0,0,0,0,3.33,1.57,0,0,0.9953304834688173,0.5981830081457187,0
Kang-In Lee,22740,9.241986776821092,4.333333333333333,0.0,2.661854545032014,9,1,1,0.8604375,3.540642264556082,0.0,10.0,6.34,4.51,0.9093615571916631,0.40662497697646605,9.84413469635894
Diego Nicolás De La Cruz Arcosa,28729,9.181472874003756,1.0,0,1.9962016140413206,12,0,0,0,0,4.88,1.04,0,0,0.9987685231773155,0.5981830081457187,0
Matías Nicolás Viña Susperreguy,34476,9.099194979477401,0.4444444444444444,5.0,1.0911447742514213,9,2,0,0.36135000000000006,0,2.88,2.12,5.77,0,0.9902118525380396,0.32834969761661503,0
Guillermo Varela Olivera,5264,9.288293155216394,0.3333333333333333,0,3.171224707380349,3,0,0,0,0,3.5,1.38,0,0,0.996116205182049,0.5981830081457187,0
