player_name,player_id,avg_packing,avg_passes_until_shot_pass,avg_passes_until_shot_duel,avg_area_rating,total_passes,total_duels,total_shots,avg_duel_area_rating,avg_shot_accuracy,avg_pressure_pass,overplayed_pressure,avg_pressure_duel,avg_pressure_shot,expected_pass_success,expected_duel_success,expected_goal_success
Vincent Janssen,3264,9.101940978895696,2.9166666666666665,9.0,1.5291146834354166,12,3,2,0.32169861111111114,4.003435846342719,8.52,1.07,7.47,7.86,0.999961728419471,0.23416875609161147,9.90380870232274
Frenkie de Jong,8118,9.16132376605188,1.537313432835821,9.0,2.4198564907781894,67,3,0,0.3492083333333333,0,7.89,3.68,7.14,0,0.9999356711147263,0.2545131655490249,0
Daley Blind,3311,9.187258723573716,1.1379310344827587,9.0,2.8088808536057708,58,3,1,0.4660055555555556,2.6966437737576494,6.37,0.44,7.64,8.26,0.9997380041360252,0.2518847443081056,4.895995628476938
Nathan Aké,3306,9.169431749362719,1.015625,8.0,2.5414762404407867,64,4,0,0.026526041666666663,0,7.86,0.08,8.59,0,0.9999335461929851,0.14753892128718293,0
Virgil van Dijk,3669,9.245521354133357,0.8360655737704918,6.333333333333333,3.6828203120003487,61,3,2,0.08835555555555558,2.7046608576673217,9.06,9.06,7.89,10.0,0.9999822421088777,0.17992645189765288,4.94094463432864
Steven Berghuis,7745,9.140168950966478,1.0,8.0,2.1025342644971547,44,1,2,0.08842500000000002,2.9976979872194343,9.34,0.03,8.17,6.18,0.9999825927775821,0.1696994566868446,7.382612445699401
Ismaïla Sarr,2941,9.12506488119291,2.409090909090909,6.5,1.8759732178936623,22,6,3,0.45884791666666663,2.978785731223556,9.2,5.71,8.38,6.51,0.9999806359076612,0.21702450208681667,6.5355680082937795
Boulaye Dia,20611,9.128168334614912,2.272727272727273,8.666666666666666,1.9225250192236853,11,3,2,0.31387916666666665,6.010144462020904,0.0,0.0,0.0,6.13,0.8891559110268614,0.6684471364308964,9.839911373414793
Idrissa Gana Gueye,3436,9.158531721110155,1.5681818181818181,6.666666666666667,2.377975816652304,44,3,2,0.139425,5.030243839390684,0.0,0.0,9.5,6.65,0.8931910595744517,0.13289075587403465,9.861464923258088
Youssouf Sabaly,3404,9.13610299095781,1.5571428571428572,8.666666666666666,2.041544864367155,70,3,2,0.2227652777777778,4.870666480162339,9.53,0.64,6.9,4.28,0.999985696724828,0.24305291217076763,9.885994216925486
Nampalys Mendy,4506,9.182918371084774,2.18,7.75,2.7437755662716152,50,4,0,0.27867187499999996,0,0.0,9.53,5.64,0,0.9011594885224142,0.3180848133753492,0
Krépin Diatta,20758,9.171017037601267,0.75,0,2.565255564018993,36,0,2,0,3.321498722663403,0.0,9.28,0,7.19,0.8925529564684604,0.5981830081457187,7.224575347983026
Abdou Diallo,8553,9.194902120206795,1.4444444444444444,8.0,2.9235318031019437,27,4,0,0.26769583333333336,0,0.0,0.0,7.55,0,0.9007879730430416,0.22142570824111063,0
Denzel Dumfries,8125,9.123892819141393,1.5813953488372092,8.0,1.8583922871208827,43,6,0,0.3517444444444446,0,8.1,5.67,6.28,0,0.9999424762077362,0.2985474200604168,0
Andries Noppert,8326,9.31979383118235,1.2142857142857142,0,4.796907467735238,28,0,0,0,0,7.21,7.21,0,0,0.9999148687331487,0.5981830081457187,0
Matthijs de Ligt,8069,9.123502400664565,0.8444444444444444,8.0,1.8525360099684667,45,2,0,0.61375,0,5.44,4.47,7.34,0,0.9992488133228148,0.2952990930233613,0
Cody Mathès Gakpo,20750,9.135754457034846,2.2222222222222223,0,2.036316855522695,27,0,1,0,10.0,0.0,9.35,0,9.65,0.8907273958381323,0.5981830081457187,9.984216963272319
Kalidou Koulibaly,5675,9.192840191674643,1.75,9.0,2.892602875119648,48,1,0,0.33302083333333327,0,9.28,1.81,7.14,0,0.9999843078444833,0.2515570327227915,0
Steven Bergwijn,8259,9.167116082645995,1.5263157894736843,8.0,2.506741239689932,19,1,0,0.34365000000000007,0,7.54,1.4,7.14,0,0.9999113954468892,0.253495538546895,0
Cheikhou Kouyaté,3684,9.223624671237332,1.1923076923076923,9.5,3.3543700685599833,26,2,0,0.05668750000000001,0,7.94,4.03,8.56,0,0.9999464056857572,0.15222074691579557,0
Pape Abou Cissé,15970,9.220270237336473,0.2692307692307692,10.0,3.3040535600470955,26,2,0,0.21878124999999998,0,7.14,7.14,0.0,0,0.9998792485984405,0.6477780130756363,0
Edouard Mendy,7379,9.323505661011875,0.375,0,4.852584915178146,32,0,0,0,0,6.63,5.92,0,0,0.9998476920482959,0.5981830081457187,0
Ismail Jakobs,32915,9.117196082622714,2.0,9.0,1.757941239340714,11,3,1,0.31959166666666666,2.052622039521712,10.0,2.01,0.0,5.0,0.9999906243160755,0.6696692411075247,4.951301322202221
Memphis Depay,2988,9.06512757980374,1.8333333333333333,6.0,0.9769136970561023,12,1,1,0.0014999999999999953,7.865872543637565,9.35,3.16,6.93,4.81,0.9999800935540348,0.20466226754067884,9.764659690640391
Pape Gueye,21026,9.173497138727393,0.8571428571428571,0,2.6024570809109,14,0,1,0,6.887637553240304,6.51,6.04,0,7.61,0.9997599760079023,0.5981830081457187,9.8977568443345
Nicolas Jackson,50497,9.157405455549746,2.2,9.0,2.3610818332461703,10,2,0,0.3136333333333334,0,8.36,3.1,10.0,0,0.9999597312765147,0.13775443398189613,0
Cheikh Ahmadou Bamba Mbacke Dieng,88123,0,2.6666666666666665,7.5,0,3,2,2,0.32467500000000005,2.607821403615215,0.0,0.0,9.32,6.92,0.5299640517645718,0.16097127434508474,4.87056489577475
Teun Koopmeiners,7891,9.125249805043053,2.3333333333333335,6.0,1.8787470756458011,6,2,0,0.45801250000000004,0,0.0,9.35,9.66,0,0.8887294444482198,0.1668138839181571,0
Davy Klaassen,4318,0,2.0,0,0,4,0,1,0,10.0,6.55,3.38,0,3.99,0.9982295862148902,0.5981830081457187,9.955735753469115
Marten de Roon,6994,9.0503157706913,0.0,0,0.7547365603694935,1,0,0,0,0,6.5,0.13,0,0,0.999660939356787,0.5981830081457187,0
