player_name,player_id,avg_packing,avg_passes_until_shot_pass,avg_passes_until_shot_duel,avg_area_rating,total_passes,total_duels,total_shots,avg_duel_area_rating,avg_shot_accuracy,avg_pressure_pass,overplayed_pressure,avg_pressure_duel,avg_pressure_shot,expected_pass_success,expected_duel_success,expected_goal_success
Gabriel Fernando de Jesus,3202,9.079902373017756,2.769230769230769,6.5,1.438242714319607,13,2,2,0.07220416666666664,5.888544825976895,9.1,5.97,8.71,7.55,0.9999774444789975,0.14927212371983845,7.271231640321162
Fábio Henrique Tavares,3247,9.149211361678576,1.8571428571428572,7.1,2.685804510214354,56,10,0,0.23797125000000002,0,5.63,3.11,9.28,0,0.9994733342241463,0.15127290372273627,0
Rodrygo Silva de Goes,25104,9.079949899734077,1.5517241379310345,7.0,1.4390981952133934,29,2,2,0.3752270833333333,3.109884642241239,9.76,9.76,10.0,4.87,0.9999873025957721,0.14497671091958308,4.9560796401583005
Alex Nicolao Telles,11183,9.17685904136525,1.2727272727272727,6.5,3.1834627445744745,33,2,0,0.18689999999999996,0,0.0,7.33,5.76,0,0.9032230187421845,0.2928303383188964,0
Gleison Bremer Silva Nascimento,11493,9.122847198307387,0.7575757575757576,10.0,2.211249569532942,66,1,0,0.3359375,0,7.09,4.72,0.0,0,0.9998516056707364,0.6731535148244121,0
Éder Gabriel Militão,13620,9.152280598285392,1.5066666666666666,5.666666666666667,2.7410507691370487,75,3,1,0.08659722222222223,6.5286789392956015,7.33,5.97,9.26,7.39,0.9998950797845035,0.13402383081394242,9.847361292497862
Ngoran Suiru Fai Collins,16346,9.120320775526723,1.24,9.0,2.165773959481002,25,2,0,0.11307500000000001,0,7.93,7.93,5.9,0,0.9999343316324755,0.2712090633377008,0
Jean-Eric Maxim Choupo-Moting,3499,9.11881105298615,1.173913043478261,10.0,2.1385989537507006,23,3,0,0.29008888888888884,0,8.78,2.57,8.11,0,0.9999705834948021,0.20137846445277163,0
André-Frank Zambo Anguissa,3141,9.105509274176349,1.3877551020408163,6.0,1.8991669351742797,49,2,0,0.032991666666666704,0,7.99,0.13,9.88,0,0.9999357274537956,0.11157002098922153,0
Ederson Santana de Moraes,3067,9.350401211602147,0.6666666666666666,0,6.307221808838652,30,0,0,0,0,8.1,2.99,0,0,0.9999703265336268,0.5981830081457187,0
Antony Matheus dos Santos,25363,9.119432292327032,1.28,8.666666666666666,2.149781261886573,50,3,3,0.5560361111111111,6.598276780409748,10.0,8.64,7.08,6.59,0.999990867154635,0.2974150023005149,9.81822652917099
Frederico Rodrigues Santos,9904,9.176146057657192,1.5757575757575757,8.5,3.1706290378294497,33,2,2,0.13793958333333334,4.404695623885023,7.71,5.74,0.0,10.0,0.999931995676972,0.6297576392277489,9.736769759614228
Daniel Alves da Silva,4324,9.150756013919146,1.775,7.5,2.7136082505446555,80,6,1,0.5323277777777777,2.230817316887594,4.4,2.63,9.54,2.44,0.9983017503831233,0.18150933585226414,4.98625532874631
Nouhou Tolo,13454,9.116744630387933,0.7727272727272727,8.428571428571429,2.1014033469827784,22,7,0,0.22358571428571428,0,9.78,5.16,6.34,0,0.9999883868523229,0.2702683552572651,0
Vincent Paté Aboubakar,11174,9.138630999742926,0.4666666666666667,8.5,2.4953579953726703,15,2,3,0.2008583333333333,5.466352850592986,0.0,0.0,8.84,6.79,0.8897254838445056,0.16124811387162097,8.200977396457136
Pierre Kunde Malong,12623,9.186672379254503,0.48,8.0,3.360102826581027,25,3,1,0.20184722222222226,1.923305057130851,0.0,0.0,7.02,4.73,0.9025564212291695,0.23385947343264235,4.945673000382171
Enzo Ebosse,7551,9.14296701611068,1.205128205128205,2.6666666666666665,2.573406289992247,39,3,0,0.20478055555555552,0,0.0,0.0,0.0,0,0.8941237872019264,0.6446854277461589,0
Christopher Wooh,74588,9.231329450333359,0.9090909090909091,10.0,4.16393010600047,33,1,1,0.1161999999999999,4.314981752067873,6.7,6.7,8.02,7.92,0.9998432628877041,0.17903523519287856,9.886572548773158
Devis Rogers Epassy Mboka,15326,9.325780701857077,1.2619047619047619,0,5.864052633427364,42,0,0,0,0,0.0,8.78,0,0,0.9345665249621039,0.5981830081457187,0
Nicolas Moumi Ngamaleu,16015,9.120460361602087,2.0952380952380953,9.25,2.1682865088375465,21,4,0,0.21667395833333333,0,0.0,8.03,6.63,0,0.8917990357277981,0.25474666601513707,0
Bryan Mbeumo,4935,9.129281439915715,2.933333333333333,3.0,2.3270659184828766,15,1,1,0.09310000000000004,9.0150634538205,5.96,6.28,8.66,5.0,0.9996121331986523,0.15349387412584925,9.616638920954012
Gabriel Teodoro Martinelli Silva,29976,9.14621556752087,2.032258064516129,10.0,2.6318802153756176,31,1,4,0.059849999999999993,7.017916851112173,7.33,5.16,9.04,9.16,0.9998957389688721,0.13753538055455472,8.506541711340853
Marcos Aoás Corrêa,4372,9.10054887511747,2.4375,0,1.8098797521144516,32,0,0,0,0,6.59,2.39,0,0,0.9997638019071129,0.5981830081457187,0
Éverton Augusto de Barros Ribeiro,25154,9.11208447643051,2.4705882352941178,0,2.0175205757491756,17,0,0,0,0,9.03,5.89,0,0,0.9999777107753637,0.5981830081457187,0
Bruno Guimarães Rodriguez Moura,25142,9.157324313036812,0.7419354838709677,0,2.8318376346626226,31,0,4,0,4.124359537970412,7.63,5.31,0,7.49,0.9999195858159817,0.5981830081457187,7.339455309241517
Pedro Guilherme Abreu dos Santos,25305,9.13016125596743,2.0,9.0,2.3429026074137296,8,1,2,0.32633333333333336,2.5680363339631818,6.45,0.45,8.87,8.39,0.9997470696033034,0.17721347033530876,4.918047836646595
Karl Brillant Toko Ekambi,3551,9.252176547514015,3.8,5.0,4.53917785525229,10,1,0,0.31137499999999996,0,8.07,0.27,9.37,0,0.9999648785645939,0.15755357971791994,0
Jules Olivier Ntcham,10530,9.132583029785032,3.4166666666666665,0,2.3864945361305807,12,0,1,0,7.243027022257925,8.03,8.03,0,4.41,0.9999477381951016,0.5981830081457187,9.879369926865115
Raphael Dias Belloli,10595,9.151985574873239,3.888888888888889,10.0,2.7357403477182913,9,1,0,0.5523583333333333,0,9.49,1.49,9.86,0,0.9999879677206133,0.17251291761397702,0
Jerome Ngom Mbekeli,33813,9.28000941986216,5.0,0,5.0401695575189,2,0,0,0,0,0.0,0.0,0,0,0.9368102674809577,0.5981830081457187,0
