player_name,player_id,avg_packing,avg_passes_until_shot_pass,avg_passes_until_shot_duel,avg_area_rating,total_passes,total_duels,total_shots,avg_duel_area_rating,avg_shot_accuracy,avg_pressure_pass,overplayed_pressure,avg_pressure_duel,avg_pressure_shot,expected_pass_success,expected_duel_success,expected_goal_success
Gue-Sung Cho,40542,1.3273813161518728,1.608695652173913,9.0,2.0648153806806913,23,3,1,0.41211111111111115,8.803296193705393,8.7,3.42,4.51,9.04,0.9998663516551236,0.4140607909110984,9.74176180264108
Woo-Young Jung,5618,1.8444685312559488,1.2142857142857142,9.0,2.8691732708425874,56,3,0,0.3161611111111111,0,0.0,0.0,2.21,0,0.6949438863958646,0.5357239914066282,0
Young-Gwon Kim,5604,1.4943466071860128,0.7692307692307693,7.5,2.324539166733797,39,2,1,0.14828333333333332,10.0,6.67,6.67,4.31,7.91,0.9991039076930297,0.3655364951646627,9.98819314019598
Jin-Su Kim,40538,2.0911676743736165,1.2222222222222223,9.666666666666666,3.25292749347007,36,3,0,0.1155,0,5.3,6.65,2.87,0,0.9974763589941479,0.4457027364610874,0
Heung-Min Son,3083,1.5819910728773583,3.1,6.666666666666667,2.4608750022536685,20,3,5,0.4528208333333333,5.43815535174557,7.51,0.15,4.82,4.91,0.999650562928907,0.4045710956053219,9.787389132430055
Kang-In Lee,22740,1.743251824883493,1.6666666666666667,0,2.711725060929878,27,0,1,0,1.9994381578333102,0.0,0.0,0,2.15,0.6902973670113253,0.5981830081457187,4.968519029458541
In-Beom Hwang,23763,2.235250209750285,1.558139534883721,8.0,3.4770558818337767,43,2,2,0.3901416666666666,5.8066838432869865,6.18,5.78,3.51,3.42,0.9989868539431956,0.47129905503509084,9.841250800863978
Kyung-Won Kwon,40564,0.8172423268144671,0.8823529411764706,8.0,1.2712658417113931,34,1,0,0.44950000000000007,0,5.21,0.24,4.33,0,0.9952625622913143,0.43402491930200393,0
Moon-Hwan Kim,40672,1.283723742234908,1.4210526315789473,10.0,1.996903599032079,38,1,0,0.06862499999999998,0,7.56,3.97,3.24,0,0.9995931464666125,0.4116533931861117,0
Seung-Gyu Kim,37641,3.7416678920366526,1.0232558139534884,0,5.820372276501459,43,0,0,0,0,0.0,7.51,0,0,0.8327727865833616,0.5981830081457187,0
Jae-Sung Lee,5623,2.4631195345894596,1.2666666666666666,8.333333333333334,3.831519276028048,15,3,1,0.2766652777777778,2.2607449695808626,7.53,3.35,4.32,2.57,0.9997420845393825,0.3941487760673543,4.90001092554748
João Pedro Cavaco Cancelo,7005,1.3711215884360397,0.967032967032967,5.0,2.1328558042338392,91,3,2,0.5131,6.098149769207701,0.0,0.0,1.98,7.39,0.6490666350457184,0.5966984231099197,9.681105412465527
Rúben Diogo Da Silva Neves,9927,1.9401853879374646,1.0,9.0,3.018066159013834,64,1,0,0.18172916666666666,0,6.42,1.39,3.83,0,0.9990653571862993,0.4019327837948148,0
José Diogo Dalot Teixeira,16028,2.0348269098437446,1.8636363636363635,8.5,3.16528630420138,66,4,1,0.34960625,5.095999999999999,7.43,7.43,0.0,2.99,0.999669855874289,0.6760525632108165,9.877458942919358
António João Pereira Albuquerque Tavares Silva,143854,1.3075314099163544,0.7068965517241379,8.5,2.033937748758774,58,6,0,0.30725,0,0.0,0.0,5.0,0,0.6403149377280063,0.36060596615669194,0
Vitor Machado Ferreira,34639,1.2878775718203208,1.0,8.5,2.003365111720499,62,2,2,0.142625,7.389302984090859,7.34,5.91,3.06,3.1,0.9994895392067805,0.4402849398970359,9.903746269625946
Kléper Laveran Lima Ferreira,20016,1.8863110309783433,0.9615384615384616,9.75,2.9342616037440896,78,4,0,0.018303124999999996,0,8.81,0.29,10.0,0,0.9999018439494609,0.10722400811229993,0
João Mário Naval da Costa Eduardo,4272,0.8916695374239405,1.4054054054054055,7.6,1.387041502659463,37,5,0,0.47658500000000004,0,6.9,6.35,4.25,0,0.9991009850517498,0.44546813014523845,0
Cristiano Ronaldo dos Santos Aveiro,5207,1.1605660191487641,1.263157894736842,7.0,1.8053249186758553,19,1,2,0.1415500000000001,3.3968721349726554,0.0,0.0,2.06,4.81,0.6319320817843137,0.5031138622424789,7.27102726669193
Matheus Luiz Nunes,40874,1.8612536921759442,0.896551724137931,0,2.8952835211625803,29,0,1,0,2.0014145004056987,8.84,3.7,0,5.0,0.9999033278615801,0.5981830081457187,4.913458409952543
Diogo Meireles Costa,32975,4.178346997413735,1.6666666666666667,0,6.499650884865809,33,0,0,0,0,6.0,6.0,0,0,0.9994671562400022,0.5981830081457187,0
Ricardo Jorge Luz Horta,10868,1.559529008984595,1.4545454545454546,5.5,2.425934013976037,22,2,3,0.2866416666666667,7.422770699758949,7.55,7.55,4.3,10.0,0.9996343860654031,0.3976666778831939,9.868643786243569
Hee-Chan Hwang,5620,2.7011081204320635,2.25,0,4.2017237428943215,4,0,1,0,10.0,8.38,8.38,0,4.68,0.999900618363211,0.5981830081457187,9.977046495808203
Rafael Alexandre Conceição Leão,18360,1.0446421492197338,1.7,5.0,1.6249988987862525,10,1,1,0.5812333333333334,2.1020974440397215,0.0,0.0,2.75,3.56,0.6252424988039718,0.5652169937351053,4.924435174045315
João Maria Lobo Alves Palhinha Gonçalves,12169,1.4289563331385204,1.6470588235294117,5.0,2.2228209626599207,17,2,1,0.6124833333333335,3.4399679490471997,3.14,6.33,4.21,2.0,0.9749940881721781,0.48062131105269046,9.901887579920508
André Miguel Valente Silva,5218,0.9708863763998069,2.8181818181818183,2.3333333333333335,1.5102676966219217,11,3,0,0.43307361111111115,0,10.0,7.17,2.77,0,0.9999574777460258,0.5285042411282886,0
Ui-Jo Hwang,29966,0.5131803285688123,0.0,9.0,0.7982805111070413,2,2,0,0.09839374999999996,0,8.69,3.38,4.33,0,0.9997963525857717,0.35327212498222815,0
Jun-Ho Son,40558,1.296891795680205,0.25,0,2.0173872377247632,8,0,0,0,0,5.03,3.28,0,0,0.9952617545372511,0.5981830081457187,0
William Silva de Carvalho,5214,0.8080467768628904,1.6428571428571428,9.0,1.2569616528978294,14,1,0,0.0055833333333333126,0,8.91,7.82,2.73,0,0.999864374912583,0.4283073728009148,0
