player_name,player_id,avg_packing,avg_passes_until_shot_pass,avg_passes_until_shot_duel,avg_area_rating,total_passes,total_duels,total_shots,avg_duel_area_rating,avg_shot_accuracy,avg_pressure_pass,overplayed_pressure,avg_pressure_duel,avg_pressure_shot,expected_pass_success,expected_duel_success,expected_goal_success
María Catalina Usme Pineda,403278,2.0523079967364635,1.74,5.2,2.736410662315285,50,5,5,0.46095499999999995,5.276913366341403,7.13,5.06,8.61,2.1,0.9995305977593191,0.20761528012867303,8.915015846400667
Leicy Maria Santos Herrera,32215,1.3075868620845232,2.238095238095238,6.4,1.7434491494460307,42,5,2,0.21261333333333332,3.975447183232708,6.16,5.36,7.83,3.56,0.9984615234603039,0.2007556860321248,9.741249601259486
Linda Lizeth Caicedo Alegría,386339,1.698964315987813,1.3414634146341464,8.666666666666666,2.2652857546504173,41,3,2,0.3819916666666667,6.968480950482487,8.26,1.46,4.05,3.94,0.9998135943820295,0.43543877106160445,9.913833676573464
Carolina Arias Vidal,403283,1.386293016024943,1.2131147540983607,3.7142857142857144,1.8483906880332572,61,7,0,0.382614880952381,0,9.0,5.5,7.76,0,0.9998955979671992,0.23155038506897552,0
Sel-Gi Jang,25447,1.670413728196756,0.6363636363636364,3.25,2.2272183042623412,44,4,0,0.5338864583333333,0,10.0,3.4,6.53,0,0.9999629657288439,0.32265132826146026,0
So-Hyun Cho,22798,2.4421675393747475,1.6842105263157894,5.4,3.256223385832996,19,5,1,0.16867166666666666,3.818211101761402,7.84,2.86,10.0,3.82,0.9997940325791225,0.12194603594493292,9.7970557252414
Yu-Ri Choe,403290,1.5072145597596658,1.4482758620689655,7.6,2.009619413012888,29,5,2,0.1839,5.7875977972310135,7.3,5.33,5.0,4.87,0.9995014763507234,0.3336070251476234,9.820588100809083
Hwa-Yeon Son,34509,0.39254981669714883,3.1,5.0,0.5233997555961984,10,4,0,0.555075,0,7.3,4.44,8.34,0,0.9992902972973778,0.23505641533191224,0
Mayra Tatiana Ramírez Ramírez,53188,2.2311357092748954,1.3428571428571427,5.333333333333333,2.9748476123665273,35,3,3,0.23678333333333335,4.2995364814242905,6.26,3.06,9.01,4.33,0.9989779004005995,0.1601173839512806,6.551257358107733
So-Yun Ji,4647,3.028252053802779,0.4444444444444444,5.625,4.037669405070372,45,8,1,0.3326703125,7.435472753118033,0.0,10.0,4.91,3.17,0.7653146282898249,0.3715999895804628,9.924557483334217
Seon-Joo Lim,34510,3.7078832907209476,1.9411764705882353,5.7,4.94384438762793,17,10,0,0.2975120833333333,0,8.84,0.01,3.28,0,0.9999517104630293,0.46353390650914505,0
