player_name,player_id,avg_packing,avg_passes_until_shot_pass,avg_passes_until_shot_duel,avg_area_rating,total_passes,total_duels,total_shots,avg_duel_area_rating,avg_shot_accuracy,avg_pressure_pass,overplayed_pressure,avg_pressure_duel,avg_pressure_shot,expected_pass_success,expected_duel_success,expected_goal_success
Jennifer Hermoso Fuentes,10151,2.925715846384687,1.7230769230769232,9.333333333333334,2.925715846384687,65,3,5,0.39231944444444444,6.696662175771695,3.77,3.77,9.2,2.42,0.990525491236035,0.17433060028738667,9.869926104723158
Teresa Abelleira Dueñas,49835,3.0167670398000044,1.1517857142857142,8.25,3.034624182657147,112,4,2,0.3120625,6.723557793522274,4.93,3.03,7.93,3.04,0.9968680090149882,0.21234628013264822,9.897978634920198
Susan Banda,401939,3.7616112267147592,0.8,9.0,3.7616112267147592,5,1,0,0.7345916666666666,0,1.35,3.32,8.49,0,0.9295777032299377,0.2602725354989456,0
Salma Paralluelo Ayingono,222682,4.059741253366542,1.3703703703703705,9.5,4.059741253366542,27,2,1,0.23602500000000004,2.524398275865194,4.07,4.07,8.92,4.09,0.9950271167817765,0.16310934140240707,4.897416212477252
Eunice Sakala,401938,6.441852881898603,0.7741935483870968,0,6.441852881898603,31,0,0,0,0,1.85,2.85,0,0,0.9811367440613297,0.5981830081457187,0
Lushomo Mweemba,131624,4.3775992542585165,0.4090909090909091,7.0,4.3775992542585165,22,2,0,0.4077625,0,1.54,1.35,5.0,0,0.9502464125330883,0.38328696061899703,0
Olga  Carmona García,49836,2.3572747458092436,1.8395061728395061,8.4,2.3572747458092436,81,5,1,0.20562416666666666,3.797201180579229,3.46,1.47,8.65,4.2,0.9847730301090959,0.1685132572253254,9.923622668963691
Margaret Belemu,131616,3.5666198330475396,1.1041666666666667,7.5,3.5666198330475396,48,6,1,0.19580555555555554,2.0864766012848928,4.67,0.21,6.9,3.66,0.9966452908272179,0.23829268891991606,4.961943788382407
Ivana Andrés Sanz,49831,3.0113273234632687,0.8181818181818182,10.0,3.037502923664189,66,2,0,0.0946791666666667,0,0.0,2.11,6.55,0,0.7402163746922403,0.23666596885751867,0
Irene Paredes Hernandez,10165,3.515184705392835,0.7536231884057971,8.25,3.5561294210454344,69,4,1,0.24811354166666666,7.090998922719238,2.11,2.11,10.0,10.0,0.9618174533046481,0.13040612239450344,9.876742740335471
Ona Batlle Pascual,46639,2.4540182190012185,0.7073170731707317,9.0,2.4540182190012185,41,3,0,0.6282069444444444,0,2.7,0.6,6.57,0,0.9685116280895758,0.340600025183745,0
Aitana Bonmati Conca,15284,3.123932018764361,1.7105263157894737,7.0,3.123932018764361,38,1,3,0.44602083333333326,5.430693047970529,3.5,1.6,0.0,3.43,0.9885459502041292,0.6961107254077336,8.161331814125214
Alexia Putellas Segura,10143,2.578076482159456,1.8958333333333333,0,2.578076482159456,48,0,1,0,4.319044788550672,2.46,2.47,0,5.0,0.9641626604189122,0.5981830081457187,9.846677366317296
Barbra Banda,131619,3.833707026975978,1.565217391304348,6.0,3.833707026975978,23,1,4,0.020124999999999997,4.2771747218400655,4.7,0.51,6.94,4.79,0.9970782301041907,0.20719034902238398,6.526245712673028
María Francesca Caldentey Oliver,10161,2.5061132071645416,1.6162790697674418,8.5,2.5061132071645416,86,2,1,0.7586333333333334,2.6626633728751057,3.55,1.65,7.03,3.76,0.986544833223808,0.3427161360082511,4.919630137181768
Evarine Susan Katongo,131631,2.6572218173024686,1.5454545454545454,7.25,2.6572218173024686,22,4,0,0.2334916666666667,0,1.13,1.13,8.27,0,0.8844161005949865,0.18649534775776344,0
Martha Tembo,131694,2.3660812240353226,1.911764705882353,8.5,2.3660812240353226,34,4,0,0.286878125,0,0.0,0.0,7.55,0,0.7061532184275192,0.22463738059375693,0
