player_name,player_id,avg_packing,avg_passes_until_shot_pass,avg_passes_until_shot_duel,avg_area_rating,total_passes,total_duels,total_shots,avg_duel_area_rating,avg_shot_accuracy,avg_pressure_pass,overplayed_pressure,avg_pressure_duel,avg_pressure_shot,expected_pass_success,expected_duel_success,expected_goal_success
Ella Toone,31534,1.717419812726906,1.027027027027027,0,1.717419812726906,37,0,1,0,3.6250636378362815,10.0,2.29,0,4.79,0.9999610883485884,0.5981830081457187,9.88021306603956
Keira Walsh,4658,1.9853206660186162,1.5,6.25,1.9853206660186162,68,12,0,0.28180868055555547,0,5.64,1.57,3.92,0,0.9977803201685266,0.41981412979713273,0
Georgia Stanway,4643,2.5252338588672956,1.5606060606060606,10.0,2.5252338588672956,66,1,4,0.11467500000000004,4.2773751285431585,6.78,6.19,1.91,4.29,0.9993756734130091,0.506128189365882,6.196040067399537
Jessica Carter,19422,2.1253098847906213,0.7878787878787878,5.6,2.1455801550608915,99,5,0,0.09347499999999997,0,5.12,0.77,2.33,0,0.996424802554502,0.4744125082619838,0
Alex Greenwood,10252,1.783749098190601,1.3416666666666666,6.142857142857143,1.783749098190601,120,7,0,0.38962738095238086,0,0.0,5.12,4.71,0,0.658474612296618,0.39660600333472706,0
Millie Bright,4642,3.00653584155306,1.18,8.0,3.00653584155306,100,2,1,0.2275375,2.678943930130577,4.59,4.59,2.18,1.61,0.9956533350989851,0.5162734333287767,4.957426383504099
Mary Alexandra Earps,31538,0,0.9523809523809523,0,0,21,0,0,0,0,0.0,5.12,0,0,0.5107126460737526,0.5981830081457187,0
Nérilia Mondesir,30970,1.8894157312300581,1.2666666666666666,0,1.8894157312300581,15,0,1,0,1.860612006382374,7.24,3.5,0,2.71,0.9994953086764664,0.5981830081457187,4.954036862188038
Melchie Daëlle Dumornay,142735,3.125156607751303,1.9666666666666666,6.545454545454546,3.125156607751303,30,11,1,0.3339973484848485,7.702675469159831,8.05,4.44,3.41,4.07,0.9998504600369459,0.46410516532731505,9.907278077972132
Lauren Hemp,15555,2.6678289767884977,1.6428571428571428,0,2.6678289767884977,28,0,1,0,8.795277337758638,8.51,2.0,0,8.3,0.9998859718317457,0.5981830081457187,9.872417787030287
Betina Petit-Frère,402002,1.7832027300965332,1.0344827586206897,8.4,1.7832027300965332,29,5,0,0.307295,0,0.0,7.24,5.0,0,0.6553179357090622,0.3606159911401883,0
Batcheba Louis,46830,2.065100878289102,1.1904761904761905,8.5,2.065100878289102,21,6,0,0.33806180555555554,0,9.08,4.81,3.12,0,0.99991733240024,0.4834099212888743,0
Sherly Jeudy,402012,3.7530022820092106,1.3636363636363635,9.5,3.7530022820092106,22,2,0,0.10040416666666667,0,7.49,0.75,4.53,0,0.9997875482115814,0.3422137487683097,0
Alessia Russo,47521,2.558148964181718,1.2352941176470589,5.5,2.558148964181718,17,4,6,0.05909791666666667,7.283755205507268,8.43,4.74,2.02,7.13,0.999869978878639,0.4857364728465251,8.961964931601026
Chloe Kelly,15570,3.278762790156067,3.075,9.333333333333334,3.278762790156067,40,3,4,0.12620416666666665,5.507800494835487,9.62,7.33,2.8,8.52,0.9999697458072299,0.4526519120635868,8.184625001818157
Lucy Bronze,10178,2.0160072111659257,1.6027397260273972,10.0,2.0160072111659257,73,1,1,0,4.600375175946239,7.85,5.12,2.22,10.0,0.9997335514474798,0.4588756118191628,9.952490228829143
Roselord Borgella,53993,2.0820730416895916,1.25,6.666666666666667,2.0820730416895916,12,6,3,0.36018750000000005,3.0637191757280267,7.46,2.63,3.37,5.0,0.999615984215238,0.47293103285086346,6.494824503469221
Kerly Théus,402008,4.7117938833464414,1.7419354838709677,0,4.7117938833464414,31,0,0,0,0,5.53,5.88,0,0,0.9990184255257393,0.5981830081457187,0
Jennyfer Limage,402010,3.094896894666471,0.0,6.0,3.094896894666471,7,2,0,0.27550833333333336,0,2.3,2.3,0.0,0,0.9618427259762687,0.6601799309506471,0
Dougenie Tabita Kerbie Joseph,402001,3.14338775538117,0.9473684210526315,9.333333333333334,3.14338775538117,19,3,0,0.07262083333333332,0,3.71,6.83,2.77,0,0.99034201928465,0.4417337310790943,0
Kethna Louis,46847,4.658065375830774,1.0357142857142858,5.0,4.658065375830774,28,2,0,0.029681250000000017,0,6.59,0.59,3.35,0,0.999624260472857,0.3958835257881306,0
Dayana Pierre-Louis,402006,1.15229808127998,1.2272727272727273,6.166666666666667,1.15229808127998,22,6,0,0.22923194444444447,0,6.69,2.4,10.0,0,0.9989079121717374,0.12835122668299292,0
Ruthny Mathurin,402003,2.9701382606510562,0.35714285714285715,3.6666666666666665,2.9701382606510562,14,3,0,0.24037777777777777,0,8.43,5.08,2.75,0,0.9998821351002898,0.48326325745748333,0
Lauren James,31531,4.037763478690782,1.0,0,4.037763478690782,25,0,0,0,0,9.24,9.24,0,0,0.9999629733850849,0.5981830081457187,0
Rachel Daly,5058,0,1.5,9.0,0,4,1,2,0.002375000000000002,7.484270893313125,7.71,5.64,4.17,8.77,0.9994001398661196,0.3414362651271323,9.876922100900362
Roseline Éloissaint,402013,2.077463480023821,0.0,8.0,2.077463480023821,2,1,2,0.012329166666666705,5.3629481109767685,8.4,1.04,4.07,3.41,0.9998339155880666,0.3493420487135793,7.396510026600019
Florsie Love Darlina Joseph,402014,0,0.0,0,0,1,0,0,0,0,6.4,5.01,0,0,0.9977660778373563,0.5981830081457187,0
