player_name,player_id,avg_packing,avg_passes_until_shot_pass,avg_passes_until_shot_duel,avg_area_rating,total_passes,total_duels,total_shots,avg_duel_area_rating,avg_shot_accuracy,avg_pressure_pass,overplayed_pressure,avg_pressure_duel,avg_pressure_shot,expected_pass_success,expected_duel_success,expected_goal_success
Alessia Russo,47521,9.203168542025413,1.8235294117647058,7.25,3.4538652144320348,17,4,2,0.42162291666666674,7.147065870168384,7.56,0.7,0.0,4.38,0.999925981041194,0.6911010953497574,9.918385108332352
Katie Zelem,31540,9.133779796310867,0.9746835443037974,8.0,2.274256537284743,79,2,0,0.39905000000000007,0,0.0,0.0,7.27,0,0.8886519540359331,0.2574082874912409,0
Jessica Carter,19422,9.135290837555573,1.0689655172413792,4.0,2.299944238444761,116,2,0,0.4486791666666667,0,0.0,7.85,7.15,0,0.889474555664902,0.2726713550898293,0
Lucy Bronze,10178,9.150270068020605,1.2647058823529411,7.333333333333333,2.5545911563502934,68,3,2,0.6300652777777778,3.5240808553319654,10.0,6.55,0.0,3.65,0.9999914435287647,0.7323677753946061,7.286027243012941
Millie Bright,4642,9.191101984416386,0.4868421052631579,8.5,3.248733735078557,152,4,0,0.17586666666666667,0,6.36,6.36,7.79,0,0.9997450434055605,0.19671673229869757,0
Alex Greenwood,10252,9.152961219679613,0.9383561643835616,5.5,2.6003407345534053,146,4,0,0.3421770833333334,0,0.0,7.03,5.82,0,0.8935404270500208,0.3215062024542298,0
Shanshan Wang,25485,9.11972856327995,0.5,6.0,2.0353855757591264,20,4,0,0.10887916666666667,0,7.41,2.11,9.47,0,0.9998863500643976,0.1303864766848094,0
Chengshu Wu,402019,9.187674662665396,1.1428571428571428,6.666666666666667,3.1904692653117426,14,6,1,0.14204027777777778,4.718,6.36,6.36,9.35,3.7,0.9997501471980392,0.13763353745107465,9.910268167966521
Georgia Stanway,4643,9.16032787604664,0.35294117647058826,8.5,2.725573892792895,34,2,1,0.2399520833333333,8.881742426808565,7.24,1.1,7.8,0.0,0.9998794921910146,0.20626984704133988,0
Rachel Daly,5058,9.169949313037518,1.0,6.0,2.88913832163782,54,2,2,0.4492395833333333,6.342614327208605,0.0,0.0,9.04,9.0,0.8980980842391303,0.18851555203272574,7.471351399935257
Qiaozhu Chen,131583,9.170072615975636,0.6744186046511628,8.454545454545455,2.891234471585773,43,11,1,0.2273189393939394,8.008769224826013,7.76,1.7,0.0,3.75,0.9999295358313794,0.6496578427070235,9.904501959211188
Linyan Zhang,402025,9.136314955167903,1.53125,7.666666666666667,2.3173542378543353,32,3,0,0.2392888888888889,0,6.81,3.22,0.0,0,0.9998162258383374,0.6522855716006137,0
Shuang Wang,24461,9.191440846008279,0.2,5.0,3.254494382140738,20,1,1,0.8805000000000001,10.0,0.0,6.81,10.0,4.83,0.9001191606395246,0.21646940315344232,9.969583212966404
Lina Yang,131579,9.110122456476809,0.7647058823529411,7.75,1.872081760105762,34,4,3,0.3806645833333333,3.4056036032896855,0.0,8.43,9.52,2.77,0.8811579759638672,0.1614306184316373,8.207386332924836
Mary Alexandra Earps,31538,0,1.12,0,0,25,0,0,0,0,5.34,5.34,0,0,0.9941854247857089,0.5981830081457187,0
Lauren Hemp,15555,9.208763219583382,1.4666666666666666,7.666666666666667,3.548974732917496,15,3,3,0.09770277777777779,5.737368584801651,7.76,0.7,7.37,5.0,0.9999387758797806,0.20165305883279838,8.193994090008722
Lauren James,31531,9.16934590095981,2.1363636363636362,6.5,2.878880316316763,44,4,2,0.2337666666666666,10.0,8.0,0.5,0.0,3.99,0.9999474119245986,0.6510744342811788,9.97938911444962
Yao Wei,25484,9.236220783577936,1.0,1.5,4.015753320824907,18,2,0,0.055672916666666655,0,8.25,8.25,0.0,0,0.9999636228562213,0.6110412499477631,0
Lingwei Yao,402024,9.08839096213023,1.3636363636363635,6.666666666666667,1.5026463562139392,22,3,0,0.30228333333333335,0,7.67,7.67,7.08,0,0.9999071135834073,0.24883901220348592,0
Yu Zhu,131695,9.336273812694527,0.5714285714285714,0,5.7166548158069785,14,0,0,0,0,5.85,5.85,0,0,0.9997213879545315,0.5981830081457187,0
Mengwen Li,131575,9.11980065866568,0.2571428571428571,8.5,2.0366111973166,35,2,0,0.06832499999999998,0,7.7,0.12,6.76,0,0.9999128704083258,0.2227443901418169,0
Jiahui Lou,25482,9.153329441885965,0.875,9.5,2.60660051206142,24,4,0,0.31821875,0,0.0,7.67,9.86,0,0.8933640794212717,0.1425650360130153,0
Laura Coombs,19416,9.107028479079949,1.4545454545454546,9.5,1.8194841443591367,22,2,3,0.0616125,2.9852597528403515,7.03,1.79,9.92,4.93,0.999838120490444,0.11331783702834919,6.559916531017843
Niamh Charles,15631,9.170494301463753,1.0526315789473684,0,2.8984031248838,19,0,0,0,0,6.7,0.08,0,0,0.9998099236951846,0.5981830081457187,0
Bethany England,15550,9.146396177833685,3.3636363636363638,10.0,2.4887350231726204,11,1,0,0.008020833333333335,0,7.54,7.54,6.46,0,0.9999178923118753,0.22583851665633314,0
Chloe Kelly,15570,9.123871819717273,1.375,9.5,2.1058209351936443,8,2,2,0.137175,7.175307838098916,7.85,2.91,9.84,1.14,0.9999289730822938,0.12303464394503871,9.89928828298964
Haiyan Wu,25480,9.175360260689393,1.6,3.0,2.9811244317196737,10,1,0,0.730125,0,7.73,2.47,5.83,0,0.9999314393990151,0.4074400545948478,0
