match_id,event_uuid,x,y,is_teammate,is_keeper,is_actor,period,minute,second,player_id,player_name,jersey_number,team_name
3904629,1f05edf6-cb89-467b-bce3-c40acf39cb47,50.599998474121094,38.5,True,False,True,1,0,1,4658.0,Keira Walsh,4.0,England Women's
3904629,1f05edf6-cb89-467b-bce3-c40acf39cb47,54.80363069534623,49.82909425199091,True,False,False,1,0,1,,,,
3904629,1f05edf6-cb89-467b-bce3-c40acf39cb47,55.974258117303094,33.488915454746994,True,False,False,1,0,1,,,,
3904629,1f05edf6-cb89-467b-bce3-c40acf39cb47,56.43595949393973,34.370754081629286,False,False,False,1,0,1,,,,
3904629,1f05edf6-cb89-467b-bce3-c40acf39cb47,61.348218937212536,39.21057515884092,True,False,False,1,0,1,,,,
3904629,1f05edf6-cb89-467b-bce3-c40acf39cb47,63.48403433700105,53.86957421981906,False,False,False,1,0,1,,,,
3904629,1f05edf6-cb89-467b-bce3-c40acf39cb47,64.85369653194525,59.90868820697718,True,False,False,1,0,1,,,,
3904629,1f05edf6-cb89-467b-bce3-c40acf39cb47,65.04724271578682,50.510111544888446,True,False,False,1,0,1,,,,
3904629,1f05edf6-cb89-467b-bce3-c40acf39cb47,65.12603014799558,77.70022202772505,True,False,False,1,0,1,,,,
3904629,1f05edf6-cb89-467b-bce3-c40acf39cb47,69.94671601745262,24.59968283662738,False,False,False,1,0,1,,,,
3904629,1f05edf6-cb89-467b-bce3-c40acf39cb47,71.03118186461555,37.79633255961981,False,False,False,1,0,1,,,,
3904629,1f05edf6-cb89-467b-bce3-c40acf39cb47,76.70087762177218,64.36839624300706,False,False,False,1,0,1,,,,
3904629,b9e20760-d64e-4abd-bdc4-a1a51568400e,31.100000381469727,46.29999923706055,True,False,True,1,0,3,4642.0,Millie Bright,6.0,England Women's
3904629,b9e20760-d64e-4abd-bdc4-a1a51568400e,35.39376402703745,59.99233061577168,True,False,False,1,0,3,,,,
3904629,b9e20760-d64e-4abd-bdc4-a1a51568400e,37.34347881922474,32.07546047803859,True,False,False,1,0,3,,,,
3904629,b9e20760-d64e-4abd-bdc4-a1a51568400e,45.33354967961695,41.67551056017831,False,False,False,1,0,3,,,,
3904629,b9e20760-d64e-4abd-bdc4-a1a51568400e,47.61034374703307,40.330158121085134,True,False,False,1,0,3,,,,
3904629,b9e20760-d64e-4abd-bdc4-a1a51568400e,50.19541356395277,32.085637734508005,True,False,False,1,0,3,,,,
3904629,b9e20760-d64e-4abd-bdc4-a1a51568400e,53.03696699218867,59.18675040296553,False,False,False,1,0,3,,,,
3904629,b9e20760-d64e-4abd-bdc4-a1a51568400e,56.953045621322744,53.14431220442766,True,False,False,1,0,3,,,,
3904629,bd45fc41-4fbb-4099-b321-519a7705bf6b,31.100000381469727,46.29999923706055,True,False,True,1,0,3,4642.0,Millie Bright,6.0,England Women's
3904629,bd45fc41-4fbb-4099-b321-519a7705bf6b,35.39376402703745,59.99233061577168,True,False,False,1,0,3,,,,
3904629,bd45fc41-4fbb-4099-b321-519a7705bf6b,37.34347881922474,32.07546047803859,True,False,False,1,0,3,,,,
3904629,bd45fc41-4fbb-4099-b321-519a7705bf6b,45.33354967961695,41.67551056017831,False,False,False,1,0,3,,,,
3904629,bd45fc41-4fbb-4099-b321-519a7705bf6b,47.61034374703307,40.330158121085134,True,False,False,1,0,3,,,,
3904629,bd45fc41-4fbb-4099-b321-519a7705bf6b,50.19541356395277,32.085637734508005,True,False,False,1,0,3,,,,
3904629,bd45fc41-4fbb-4099-b321-519a7705bf6b,53.03696699218867,59.18675040296553,False,False,False,1,0,3,,,,
3904629,bd45fc41-4fbb-4099-b321-519a7705bf6b,56.953045621322744,53.14431220442766,True,False,False,1,0,3,,,,
3904629,7cb846aa-124a-401b-8148-98d911970fcd,34.79999923706055,54.0,True,False,True,1,0,5,4642.0,Millie Bright,6.0,England Women's
3904629,7cb846aa-124a-401b-8148-98d911970fcd,40.842879022654856,49.37243284897751,False,False,False,1,0,5,,,,
3904629,7cb846aa-124a-401b-8148-98d911970fcd,41.41422502913011,40.037473568727336,True,False,False,1,0,5,,,,
