player_name,player_id,avg_packing,avg_passes_until_shot_pass,avg_passes_until_shot_duel,avg_area_rating,total_passes,total_duels,total_shots,avg_duel_area_rating,avg_shot_accuracy,avg_pressure_pass,overplayed_pressure,avg_pressure_duel,avg_pressure_shot,expected_pass_success,expected_duel_success,expected_goal_success
Hwa-Yeon Son,34509,1.165320098272027,1.6666666666666667,9.0,1.812720152867598,15,1,2,0.6128625,2.5755807918769547,0.0,8.61,2.89,4.16,0.636603762991312,0.564005099882593,4.863641702186252
Hye-Ji Hong,34550,3.0188721137739805,1.0784313725490196,10.0,4.696023288092858,51,1,1,0.016500000000000008,4.646446609406726,5.84,0.51,3.43,8.73,0.9989672709312604,0.3880152549692203,9.988088784227475
Nesryne El Chad,135153,3.076494667894979,1.105263157894737,6.833333333333333,4.785658372281079,19,6,0,0.07589652777777776,0,6.95,6.95,4.22,0,0.9996502748063738,0.35467807016579844,0
Hanane Aït El Haj,402658,2.311205192112269,2.0238095238095237,4.0,3.5952080766190853,42,8,0,0.30358385416666667,0,6.45,6.45,3.03,0,0.9992567310332481,0.4807888919293899,0
Elodie Nakkach,31641,2.277022094470195,1.0769230769230769,4.8,3.542034369175859,26,5,1,0.31202416666666666,3.459797091289593,8.53,2.15,3.44,3.29,0.9998916380466344,0.45694135727221874,9.927216790655695
Seo-Yeon Shim,403287,1.6539938101977179,1.3943661971830985,7.333333333333333,2.5728792603075608,71,3,0,0.2461777777777778,0,5.68,5.61,3.89,0,0.997907643083356,0.4132956021642257,0
So-Yun Ji,4647,1.8803509346661624,1.7837837837837838,7.666666666666667,2.92499034281403,74,6,2,0.3163923611111111,3.751757194072969,7.67,2.29,5.0,1.63,0.9997188932633266,0.3626451629886821,9.931821836235233
Ghizlane Chebbak,402663,2.268175607455823,3.129032258064516,7.0,3.528273167153502,31,2,1,0.35105416666666667,2.2625550868030886,0.0,9.41,4.07,5.0,0.7476430749657864,0.42686427164967256,4.958488921788
Fatima Zahra Tagnaout,402666,1.541749810570383,2.066666666666667,6.0,2.398277483109484,30,4,0,0.486546875,0,9.23,9.23,4.28,0,0.9999277578612833,0.4459672184522371,0
Salma Amani,46564,1.1158746735456693,0.9565217391304348,9.0,1.7358050477377078,23,5,1,0.2504866666666667,2.643592929363067,7.46,4.16,10.0,3.16,0.999509921338737,0.1306663600331256,4.815909468417939
Zineb Redouani,402665,0.9384714589540462,1.131578947368421,7.666666666666667,1.459844491706294,38,3,1,0.4575861111111111,7.405775645785431,0.0,0.0,4.52,4.01,0.6087436441658403,0.42414016773353247,9.841965134898068
Sakina Ouzraoui Diki,402655,1.1762473629505432,1.8,9.714285714285714,1.8297181201452897,20,7,1,0.2187684523809524,2.3944382772994977,8.81,8.81,3.83,3.61,0.9998729320657573,0.4105648232936946,4.935511442611568
Jung-Mi Kim,403284,3.8230959439035312,0.5,0,5.947038134961049,22,0,0,0,0,5.7,5.33,0,0,0.9991334955854153,0.5981830081457187,0
Sel-Gi Jang,25447,1.6403591409091602,2.1839080459770117,8.0,2.551669774747582,87,5,1,0.21417166666666665,2.4843053228895995,6.92,3.81,2.92,4.43,0.9993764342886872,0.46620477177267083,4.911872980342112
Khadija Er-Rmichi,402656,3.4895226260269494,1.411764705882353,0,5.428146307153031,34,0,0,0,0,3.72,7.6,0,0,0.993722307688008,0.5981830081457187,0
Geum-Min Lee,25453,1.6719329074964309,1.0,7.333333333333333,2.6007845227722255,27,6,2,0.3023333333333333,3.1704557487314897,8.9,5.19,4.49,4.48,0.999901666487284,0.38978869045452835,7.3526536177406925
Eun-Sun Park,403289,1.9932376972662358,1.263157894736842,9.0,3.100591973525255,19,2,2,0.33225416666666663,3.6556353842829674,8.61,2.12,3.58,10.0,0.9998879338304525,0.45298777222945874,7.416025381163449
So-Hyun Cho,22798,1.5327839187431587,2.2222222222222223,6.666666666666667,2.3843305402671358,45,6,2,0.37561597222222226,3.5505451014089804,7.92,2.94,0.0,2.61,0.9997489793285339,0.681531771252468,7.349814823136503
Hyo-Joo Choo,403286,1.5534039717445538,2.3636363636363638,10.0,2.4164061782693054,11,1,1,0.012874999999999987,4.154053784215568,10.0,7.53,3.66,3.47,0.9999659536395183,0.37344398141003976,9.84351303980432
Ibtissam Jraïdi,402661,1.3506713864675661,1.8,6.0,2.101044378949547,10,2,2,0.3616500000000001,6.297572235105952,7.82,7.82,7.86,4.1,0.999696397553017,0.22353496462301414,7.303985143912902
Hye-Ri Kim,25451,2.89449021555877,2.2244897959183674,7.0,4.502540335313643,49,5,0,0.48157999999999995,0,0.0,8.88,4.97,0,0.7869096054045948,0.4021072841292157,0
Nouhaila Benzina,402660,2.9857571221628287,2.9473684210526314,7.333333333333333,4.6445110789199555,19,6,1,0.12233583333333328,2.6372108050120566,8.58,2.53,3.31,4.35,0.9999293099082412,0.41994866811662435,4.876891475179655
