player_name,player_id,avg_packing,avg_passes_until_shot_pass,avg_passes_until_shot_duel,avg_area_rating,total_passes,total_duels,total_shots,avg_duel_area_rating,avg_shot_accuracy,avg_pressure_pass,overplayed_pressure,avg_pressure_duel,avg_pressure_shot,expected_pass_success,expected_duel_success,expected_goal_success
Valentina Giacinti,25541,1.0487711382453861,1.3,9.0,1.0487711382453861,30,2,5,0.08297291666666667,5.4200924693988375,0.0,9.68,6.69,5.0,0.6008479089593333,0.22831563662738363,8.813208011871035
Arianna Caruso,32162,2.82528251660834,0.9230769230769231,7.0,2.82528251660834,39,1,3,0.10083333333333332,9.479434068643664,6.46,6.46,7.37,3.88,0.9992115965391668,0.20214044891878702,9.958657078291514
Manuela Giugliano,10228,3.305850720541947,1.488888888888889,8.5,3.305850720541947,45,4,0,0.27159374999999997,0,0.0,9.68,6.27,0,0.7634729849304385,0.28310102491895994,0
Lisa Boattin,25770,3.236959022709119,1.2435897435897436,0,3.236959022709119,78,0,1,0,2.3210449204844257,2.73,2.73,0,0.95,0.9768091898263164,0.5981830081457187,4.977094035609309
Elena Linari,10208,3.0055558478529147,1.2653061224489797,7.25,3.0463026658696934,49,4,2,0.22732395833333333,6.568193266315095,5.0,2.27,5.48,3.92,0.9970835007750467,0.3161245364749179,9.755625314171937
Lebogang Ramalepe,25520,3.1369582342204017,1.6341463414634145,9.6,3.1369582342204017,41,5,0,0.2791825,0,0.0,0.0,7.45,0,0.7543424643708991,0.22777302828128398,0
Hildah Tholakele Magaia,402126,3.414086559038441,2.5,6.0,3.414086559038441,32,1,3,0.8988666666666665,6.49134040384888,6.56,6.12,7.49,2.43,0.9994515093742694,0.3469823992236979,8.226754963908128
Benedetta Orsi,47117,3.4101134279453986,1.25,8.0,3.4101134279453986,52,1,0,0.11310000000000005,0,6.74,7.85,6.19,0,0.9995105926725456,0.25692977064720623,0
Francesca Durante,32152,4.921695043339672,1.8888888888888888,0,4.921695043339672,27,0,0,0,0,0.0,2.73,0,0,0.8493907359494418,0.5981830081457187,0
Chiara Beccari,135571,2.2138302446711493,1.375,8.0,2.2138302446711493,32,2,2,0.37825833333333336,4.691842979551113,8.37,6.81,5.59,10.0,0.9998465059223288,0.34215808190756636,9.947137578769793
Jermaine Seoposenwe,25511,1.8100161059246678,2.0,7.4,1.8100161059246678,28,5,1,0.24322833333333332,7.891635705102176,9.72,5.74,6.48,2.28,0.9999528417948577,0.26702431958718487,9.739044499612165
Karabo Dhlamini,402118,3.1102204756930742,1.868421052631579,8.5,3.1102204756930742,38,6,2,0.40349305555555554,2.181474007978267,9.13,5.5,8.46,3.28,0.9999460854701744,0.20475192107310736,4.8907094796115995
Lucia Di Guglielmo,46224,2.2049621190031283,1.173913043478261,4.0,2.2049621190031283,46,1,0,0.013500000000000002,0,7.45,7.45,8.18,0,0.9996266252203662,0.159401722632862,0
Noko Matlou,25514,3.0355133464122006,1.0,8.125,3.0355133464122006,16,8,0,0.191534375,0,6.87,6.92,9.05,0,0.9995044400601731,0.15300625758571607,0
Kaylin Swart,25746,5.895765307538909,1.5862068965517242,0,6.002820919148134,29,0,0,0,0,5.57,7.1,0,0,0.9993693259645702,0.5981830081457187,0
Bambanani Nolufefe Mbane,25747,4.786007468244836,1.3333333333333333,9.5,4.829784306894785,18,2,0,0.1759208333333334,0,0.0,9.72,10.0,0,0.8410403089729211,0.1226979942254548,0
Barbara Bonansea,10211,2.8191148999032105,1.9565217391304348,5.0,2.8191148999032105,23,1,0,0.09975,0,8.02,7.97,0.0,0,0.9998294752681772,0.6211138066314519,0
Bongeka Gamede,402119,1.9392861748561443,0.4666666666666667,7.3,1.9392861748561443,30,10,1,0.34899499999999994,2.6906361365640774,0.0,7.37,8.56,3.92,0.6613037191670275,0.19234240904460287,4.96833946690175
Robyn Kimberly Moodaly,402121,1.7080687995103498,0.0,7.0,1.7080687995103498,4,1,1,0.28513333333333335,3.9736350551582538,0.0,9.13,8.34,2.8,0.6389561921523421,0.19142239639738978,9.871414597402786
Giulia Dragoni,349028,2.6793188238182117,0.5151515151515151,8.5,2.6793188238182117,33,4,1,0.2528885416666667,3.867248924079081,0.0,6.77,0.0,3.34,0.7147588334591125,0.6552598453181362,9.887115529023854
Thembi Kgatlana,5052,2.2281599931653355,3.45,7.0,2.2281599931653355,20,3,4,0.3291375,5.43734924616551,7.77,6.12,6.78,4.36,0.9997534795534738,0.2683878579520199,7.3950497756810964
Linda Maserame Motlhalo,5053,2.708271585161707,1.9285714285714286,7.5,2.708271585161707,28,2,0,0.2750000000000001,0,8.89,5.14,7.81,0,0.9999226904751403,0.21144620705096906,0
Mapula Nomvula Kgoale,402124,1.9202586205954653,2.1875,0,1.9202586205954653,16,0,0,0,0,0.0,9.72,0,0,0.6770369502075222,0.5981830081457187,0
Cristiana Girelli,10203,1.4207288444740596,2.4285714285714284,6.0,1.4207288444740596,14,3,3,0.28896666666666665,5.997535242950861,10.0,10.0,0.0,3.71,0.9999596586530585,0.6630910495679039,9.798977201752495
Elisa Bartoli,10371,3.129635266093529,0.23809523809523808,7.0,3.129635266093529,21,2,0,0.20688958333333338,0,5.64,5.64,4.64,0,0.9983962640694765,0.3592908724684373,0
Giada Greggi,45884,4.014536163763587,2.111111111111111,7.0,4.014536163763587,9,1,0,0.025208333333333367,0,6.77,6.03,5.62,0,0.9996261103828643,0.2684671222589855,0
Sofia Cantore,45638,2.6702441765367024,1.4,0,2.6702441765367024,15,0,0,0,0,9.68,8.95,0,0,0.9999622432149236,0.5981830081457187,0
Tiisetso Makhubela,402117,6.0013728313326595,0.0,0,6.0013728313326595,1,0,0,0,0,6.1,8.52,0,0,0.9995991004978371,0.5981830081457187,0
Wendy Shongwe,402127,4.157417782566908,0.0,10.0,4.157417782566908,1,1,0,0.28377916666666664,0,7.37,5.31,8.81,0,0.999778743590239,0.17346770184696014,0
Benedetta Glionna,46223,1.579931669311724,0.0,0.0,1.579931669311724,1,1,0,0.02643333333333336,0,0.0,10.0,9.46,0,0.6290195948941861,0.12188815460816149,0
