player_name,player_id,avg_packing,avg_passes_until_shot_pass,avg_passes_until_shot_duel,avg_area_rating,total_passes,total_duels,total_shots,avg_duel_area_rating,avg_shot_accuracy,avg_pressure_pass,overplayed_pressure,avg_pressure_duel,avg_pressure_shot,expected_pass_success,expected_duel_success,expected_goal_success
Jackie Groenen,10654,2.1498620439447094,1.0588235294117647,4.333333333333333,2.627609164821312,34,9,0,0.3328712962962963,0,6.34,6.34,7.16,0,0.9989746344211602,0.25057654274894414,0
Stephanie van der Gragt,10647,3.6796691487610427,0.8809523809523809,5.5,4.497373404041274,42,2,1,0.4914770833333334,10.0,5.7,6.09,7.77,5.0,0.9989152052956934,0.2503155914016211,9.942874263055465
Danielle van de Donk,10658,1.4548781331886431,0.7555555555555555,4.875,1.7781843850083416,45,8,2,0.34447291666666663,7.525003661059839,5.56,5.74,7.69,2.14,0.9971827352789312,0.22816790175342117,9.833785256312833
Catarina Amado,62905,1.551564564829299,0.28888888888888886,2.5714285714285716,1.8963566903469213,45,7,0,0.3179517857142857,0,7.45,1.17,8.09,0,0.9995408154125616,0.20657262184639913,0
Diana Micaela Abreu de Sousa e Silva,10159,2.2475401919718783,0.041666666666666664,1.0,2.746993567965629,24,3,0,0.2614888888888889,0,0.0,7.23,4.98,0,0.6957671534353618,0.35163059255871576,0
Andreia Alexandra Norton,34875,1.9491016080527723,0.7083333333333334,8.0,2.382235298731166,24,1,0,0.5713666666666667,0,7.82,7.82,9.54,0,0.9997263033435115,0.1871805226786406,0
Victoria Pelova,63788,1.9311807540724606,0.8297872340425532,5.5,2.3603320327552293,47,4,0,0.39293020833333325,0,0.0,9.51,10.0,0,0.6784184062268063,0.1471098925464145,0
Fátima Alexandra Figueira Pinto,34873,1.666433593651964,0.42857142857142855,3.3333333333333335,2.036752170019067,21,6,1,0.33711180555555553,2.2208081109251716,7.55,0.46,6.36,1.3,0.9996022969528641,0.2913900320276931,4.951146136341488
Jill Roord,10650,1.8744529079483647,1.2,3.0,2.2909979986035562,45,6,1,0.35695138888888883,2.901913303654369,9.51,3.79,8.49,10.0,0.9999450578478851,0.1963242018294945,4.9623091384896645
Sherida Spitse,10645,3.3295865150882475,1.196078431372549,4.5,4.069494629552303,51,2,0,0.16965208333333331,0,3.85,7.16,0.0,0,0.9929462117944163,0.6368730496329987,0
Dominique Johanna Anna Petrone Janssen,10666,2.814610836217197,0.8043478260869565,6.5,3.4400799109321296,46,2,0,0.452175,0,2.51,2.51,6.6,0,0.9696110895405856,0.3018911498360859,0
Daphne van Domselaar,32339,4.635680272167276,0.5714285714285714,0,5.665831443760005,21,0,0,0,0,7.33,7.33,0,0,0.999836160775503,0.5981830081457187,0
Esmee Brugts,62962,1.980647986815076,0.8245614035087719,2.857142857142857,2.420791983885093,57,7,1,0.4541732142857143,1.9239028854234388,7.89,7.89,6.83,2.19,0.9997482366536221,0.29014439971648953,4.948239846753911
Dolores Isabel Jacome Silva,10140,1.7472365315976808,0.6923076923076923,3.6666666666666665,2.1355113163971655,26,3,0,0.3182305555555555,0,7.74,5.67,6.87,0,0.9996816669231283,0.26188954757106375,0
Lieke Martens,10649,1.8673502875860157,1.0,2.2857142857142856,2.2823170181606853,43,7,3,0.31783630952380953,4.673045991056731,8.38,1.53,6.86,3.21,0.999836776112961,0.2623061520050295,8.179048911879685
Tatiana Vanessa Ferreira Pinto,10167,1.8587544849785087,0.6739130434782609,5.5,2.271811037195955,46,8,0,0.4639682291666667,0,7.23,6.18,9.26,0,0.9995027816943142,0.18224305485873737,0
