player_name,player_id,avg_packing,avg_passes_until_shot_pass,avg_passes_until_shot_duel,avg_area_rating,total_passes,total_duels,total_shots,avg_duel_area_rating,avg_shot_accuracy,avg_pressure_pass,overplayed_pressure,avg_pressure_duel,avg_pressure_shot,expected_pass_success,expected_duel_success,expected_goal_success
Paulina Gramaglia,273315,9.336675199081032,0.14285714285714285,8.666666666666666,3.030076791729293,14,3,0,0.046838888888888874,0,8.4,0.77,0.0,0,0.999962762049362,0.6090107216648961,0
Flavia Lorena Benítez,25615,9.406384015374258,0.8648648648648649,0,3.657456138368322,37,0,1,0,3.5399229472387423,6.78,6.17,0,4.86,0.9998481239244288,0.5981830081457187,9.938170836610926
Eliana Noemí Stábile,25633,9.268599072712894,1.7619047619047619,8.0,2.4173916544160456,63,2,0,0.21992916666666662,0,7.73,6.23,6.82,0,0.9999272598346206,0.2462943690547693,0
María Florencia Bonsegundo,25640,9.291834615645334,2.375,8.0,2.626511540808017,48,4,3,0.28814895833333337,3.9194704922261003,7.53,6.08,7.6,4.31,0.999917352317228,0.22264986001012865,8.166898118263248
Estefanía Romina Banini Ruiz,4944,9.351144767536805,1.5434782608695652,9.0,3.1603029078312574,46,2,0,0.34402708333333326,0,9.4,5.49,8.56,0,0.9999868175371707,0.1915978451733188,0
Aldana Cometti,25634,9.360865302724479,1.4464285714285714,6.5,3.247787724520311,56,6,0,0.1945048611111111,0,7.17,6.78,4.95,0,0.9998906628668984,0.3387220473011596,0
Daiana Micaela Falfán,402461,9.273692586997809,1.0,0,2.4632332829802803,31,0,0,0,0,9.63,5.34,0,0,0.999987792841515,0.5981830081457187,0
Miriam Anahí Mayorga,25617,9.27779385404705,1.0625,10.0,2.500144686423443,64,1,0,0.15963749999999996,0,5.0,7.28,6.32,0,0.9990015350450958,0.2592292779167842,0
Sophie Wais Braun,370851,9.313846836860934,1.0,6.0,2.8246215317484173,68,8,2,0.4022833333333333,7.28539280067994,8.48,5.51,9.32,4.17,0.9999656275472171,0.17135792014753615,9.957748213795384
Linda Maserame Motlhalo,5053,9.289599190861905,0.7666666666666667,8.0,2.6063927177571355,30,7,2,0.27406845238095234,6.082471557855037,8.02,5.12,0.0,2.53,0.9999441188503587,0.6598677533902884,7.449031778386947
Karabo Dhlamini,402118,9.305281543184217,0.30434782608695654,9.25,2.7475338886579634,46,4,0,0.5557625,0,7.19,5.92,10.0,0,0.9998770961669888,0.16796452629158765,0
Thembi Kgatlana,5052,9.369907301048746,4.0625,8.0,3.329165709438714,16,2,4,0.21445625,4.291669840728993,0.0,8.59,8.24,4.84,0.9180830044031487,0.1848643284480832,6.158013846091271
