player_name,player_id,avg_packing,avg_passes_until_shot_pass,avg_passes_until_shot_duel,avg_area_rating,total_passes,total_duels,total_shots,avg_duel_area_rating,avg_shot_accuracy,avg_pressure_pass,overplayed_pressure,avg_pressure_duel,avg_pressure_shot,expected_pass_success,expected_duel_success,expected_goal_success
Fridolina Rolfö,10215,2.280944625144156,1.7777777777777777,5.5,2.280944625144156,27,2,0,0.2649958333333333,0,8.36,5.07,7.4,0,0.9998511936127149,0.22759153058596682,0
Amanda Ilestedt,26092,2.193550670727767,0.9746835443037974,6.4,2.193550670727767,79,5,1,0.3142649999999999,10.0,7.03,7.03,8.78,4.88,0.999435692848634,0.17884576658718432,9.990988803471858
Kosovare Asllani,10220,2.6288011239887,2.5555555555555554,7.0,2.6288011239887,27,3,1,0.38300277777777775,4.080638808737284,0.0,8.01,6.16,2.5,0.7297876234942169,0.31139562036766366,9.73552013965747
Hana Takahashi,401926,2.2479138886848267,0.8421052631578947,5.5,2.2479138886848267,57,2,0,0.06468750000000004,0,6.7,8.1,8.91,0,0.9992365716473318,0.14206008847234097,0
Fuka Nagano,299860,2.004610105741203,1.027027027027027,7.0,2.004610105741203,37,2,0,0.4477979166666667,0,7.38,6.67,8.07,0,0.9995704097008534,0.2287853250921551,0
Risa Shimizu,25624,2.879352069636373,0.9705882352941176,4.75,2.879352069636373,68,4,0,0.060001041666666664,0,6.18,6.97,5.68,0,0.9989911833393346,0.27209743249426366,0
Zecira Musovic,62713,6.867626600431052,0.9047619047619048,0,7.1764067301572005,21,0,0,0,0,5.0,5.0,0,0,0.9992147790009117,0.5981830081457187,0
Emma Stina Blackstenius,10229,1.9027812995448727,2.1538461538461537,2.0,1.9027812995448727,13,1,1,0.08224999999999999,2.615051951557096,0.0,0.0,10.0,3.31,0.6754265563077589,0.11328367460040789,4.8273202566195135
Saki Kumagai,15257,2.549477996719416,0.5227272727272727,8.5,2.549477996719416,44,2,0,0.14166250000000002,0,6.29,6.29,5.38,0,0.9989651302228929,0.30384477604594085,0
Moeka Minami,25638,2.3326079255034817,0.7407407407407407,9.5,2.3326079255034817,54,2,0,0.13000625000000002,0,0.0,7.39,9.71,0,0.6927251956370295,0.1258707169866159,0
Jun Endo,25608,2.9175256088009354,1.7777777777777777,6.333333333333333,2.9175256088009354,36,3,0,0.2364333333333333,0,7.39,5.76,5.81,0,0.9996967540454081,0.30016902407651636,0
Riko Ueki,401930,1.801821424178728,2.8,2.0,1.801821424178728,10,3,2,0.3869236111111111,6.654310693037125,10.0,8.63,6.48,2.61,0.9999650713674847,0.2950599085579092,9.59493299415264
Lina Mona Andréa Hurtig,25697,0.5291213988712729,0.5,0.0,0.5291213988712729,4,1,1,0.34679166666666666,2.6669459503323822,0.0,9.17,0.0,10.0,0.5496687427030198,0.675456703716045,4.93790044175677
Takako Seike,401928,2.4691734798949168,1.3846153846153846,2.0,2.4691734798949168,13,3,1,0.31905138888888884,2.418742741980799,8.34,5.71,0.0,2.85,0.9998550332926667,0.6695537544100707,4.898780427119542
Madelen Fatimma Maria Janogy,25696,2.7386438959618635,2.142857142857143,0,2.7386438959618635,7,0,0,0,0,9.17,9.17,0,0,0.9999419623953077,0.5981830081457187,0
Honoka Hayashi,131653,1.3519420574849925,1.1666666666666667,0,1.3519420574849925,12,0,1,0,10.0,8.36,8.36,0,5.0,0.9997913707253697,0.5981830081457187,9.971051506615307
Eva Sofia Jakobsson,13881,1.2533855144974444,1.25,5.0,1.2533855144974444,4,2,0,0.2116541666666667,0,8.46,5.51,6.88,0,0.9998047228517083,0.2420120914480841,0
Maika Hamano,389365,1.2502167178263157,1.625,0,1.2502167178263157,8,0,1,0,2.1382059410740872,9.09,6.5,0,2.57,0.9998945695288061,0.5981830081457187,4.957923811676515
Hanna Ulrika Bennison,34499,0.797574011736595,0.0,0,0.797574011736595,3,0,0,0,0,9.96,5.6,0,0,0.9999424278036223,0.5981830081457187,0
