player_name,player_id,avg_packing,avg_passes_until_shot_pass,avg_passes_until_shot_duel,avg_area_rating,total_passes,total_duels,total_shots,avg_duel_area_rating,avg_shot_accuracy,avg_pressure_pass,overplayed_pressure,avg_pressure_duel,avg_pressure_shot,expected_pass_success,expected_duel_success,expected_goal_success
Ramona Bachmann,4659,2.1077235418140914,1.0714285714285714,8.0,2.810298055752121,28,2,0,0.17641041666666663,0,10.0,7.58,6.31,0,0.999969293886081,0.2628443067183436,0
Coumba Sow,31630,2.325429589353099,0.0,8.5,3.1005727858041316,11,4,0,0.21211770833333332,0,7.84,0.54,9.16,0,0.9997676424554416,0.1519727076049594,0
Oihane Hernández Zurbano,49889,1.3831925757356478,1.1704545454545454,8.5,1.8442567676475305,88,8,0,0.40169947916666665,0,8.42,8.42,7.87,0,0.9998179551756676,0.2298739720060332,0
Géraldine Reuteler,10419,2.579613590188911,0.11764705882352941,0,3.439484786918547,17,0,0,0,0,7.84,4.29,0,0,0.9997903442204432,0.5981830081457187,0
Lia Wälti,10405,1.3704233843163596,0.4878048780487805,6.0,1.8272311790884794,41,3,0,0.18576111111111115,0,5.63,6.03,3.83,0,0.9973098655688157,0.4028695913812146,0
Nadine Riesen,276579,1.4571268385337324,0.92,8.0,1.942835784711643,25,5,0,0.2233675,0,9.61,1.02,6.94,0,0.9999424455841408,0.24129874561605402,0
Julia Stierli,32101,1.7081849335557988,1.3666666666666667,10.0,2.2775799114077313,30,2,0,0.016687499999999994,0,6.18,1.77,6.2,0,0.9986536348117555,0.2390897267186849,0
Noelle Maritz,10404,2.167216302064058,0.6285714285714286,5.333333333333333,2.8896217360854113,35,3,0,0.23482777777777775,0,8.6,6.07,3.84,0,0.9998836927502723,0.4137099760643722,0
Gaëlle Thalmann,10400,3.204781628670429,0.4857142857142857,0,4.273042171560571,35,0,0,0,0,0.0,9.58,0,0,0.777583395594905,0.5981830081457187,0
Teresa Abelleira Dueñas,49835,1.8249319761301812,0.96875,8.0,2.4332426348402416,64,1,3,0.4798875,4.455129906290387,5.78,5.02,7.02,3.48,0.9980819627077091,0.28536503318283046,7.398466890654348
