player_name,player_id,avg_packing,avg_passes_until_shot_pass,avg_passes_until_shot_duel,avg_area_rating,total_passes,total_duels,total_shots,avg_duel_area_rating,avg_shot_accuracy,avg_pressure_pass,overplayed_pressure,avg_pressure_duel,avg_pressure_shot,expected_pass_success,expected_duel_success,expected_goal_success
Jonna Ann-Charlotte Andersson,10222,1.459863519146477,1.8035714285714286,8.25,1.784277634512361,56,8,0,0.3360963541666666,0,4.71,4.71,2.66,0,0.9939868129451166,0.5120792235910013,0
Fridolina Rolfö,10215,1.8920842097565043,2.4782608695652173,6.555555555555555,2.312547367480172,46,9,2,0.460499537037037,7.302246997494349,9.95,9.95,10.0,5.0,0.999966120518331,0.1554912880941417,9.967341157584606
Sophia Olivia Smith,49172,2.16846469507516,2.242424242424242,9.5,2.6503457384251954,33,2,5,0.37269166666666664,5.349376852799395,7.6,1.6,3.17,4.53,0.9997093376342782,0.4886018971051551,8.792318767665211
Amanda Ilestedt,26092,2.634035910677085,1.48,7.5,3.2193772241608816,50,4,0,0.061475,0,2.83,0.02,2.98,0,0.976615018288549,0.4260139856216436,0
Emma Stina Blackstenius,10229,1.426999131410997,2.6,9.5,1.7441100495023298,20,2,3,0.17448750000000002,4.125616562990062,9.75,0.73,0.0,10.0,0.9999516345169507,0.6379528261340677,9.85594042246983
Julie Beth Ertz,6811,2.5338411155858607,1.152542372881356,8.25,3.0969169190493857,59,4,2,0.05541458333333333,6.384110300931269,9.45,9.45,3.0,9.54,0.9999542364637911,0.42334458214810955,9.800650813205953
Trinity Rain Moyer-Rodman,107917,1.21328892983729,1.6896551724137931,3.0,1.4829086920233545,29,1,3,0.6254291666666667,6.042583940782081,6.12,2.05,4.99,7.67,0.9982673846652294,0.43468159115784155,7.36444746841158
Alexandra Morgan Carrasco,5085,2.6608765875970457,2.259259259259259,7.0,3.2521824959519448,27,3,3,0.4226208333333333,7.729359851821343,3.57,3.57,5.0,6.91,0.9888205730208489,0.3866860698870741,9.804382118385652
Crystal Alyssia Dunn Soubrier,5088,1.3827306758324749,1.6037735849056605,8.0,1.6900041593508026,53,4,0,0.40835520833333344,0,3.75,1.25,3.11,0,0.9845593303027605,0.5010169491706276,0
Alyssa Michele Naeher,5100,4.019358812737276,2.1363636363636362,0,4.912549660012226,22,0,1,0,10.0,2.91,1.2,0,3.71,0.9872139018788452,0.5981830081457187,9.969583212966404
Lynn Raenie Williams,5055,2.6587865200705743,3.8181818181818183,9.0,3.249627968975146,22,6,3,0.5766708333333334,6.216401654691335,4.12,2.48,6.32,8.36,0.9937950995685846,0.3436567316765826,9.868778427167966
Eva Sofia Jakobsson,13881,1.1491468832159446,2.2222222222222223,7.0,1.4045128572639323,9,1,1,0.4568833333333333,8.310710208401176,10.0,6.77,4.46,8.41,0.9999570741006154,0.4276931441380547,9.886955075876166
Lina Mona Andréa Hurtig,25697,0.9351225383849662,2.2,10.0,1.1429275469149587,10,2,1,0.37073333333333336,10.0,8.56,8.56,7.24,5.0,0.9998165714284288,0.25365034866176284,9.958428161852366
Hanna Ulrika Bennison,34499,1.4943949209358038,0.7142857142857143,0,1.82648268114376,7,0,1,0,10.0,4.42,3.62,0,3.12,0.9917964091038614,0.5981830081457187,9.969583212966404
Megan Anna Rapinoe,8298,2.333340835888235,1.2,3.0,2.8518610216411764,15,1,1,0.1466958333333333,2.6429873951805063,2.98,3.62,1.78,0.0,0.9770671860064575,0.5220874942991529,0
Kelley Maureen O'Hara,5021,1.8335872033678227,0.0,0,2.24105102633845,2,0,1,0,4.404978991967511,6.23,0.76,0,4.14,0.9986590243635028,0.5981830081457187,9.69583212966403
Kristie Mewis,31936,0,0,0,0,0,0,1,0,10.0,0,0,0,3.89,0.5,0.5981830081457187,9.969583212966404
Rebecka Blomqvist,32405,0,0,0,0,0,0,1,0,6.239183359114639,0,0,0,4.66,0.5,0.5981830081457187,9.58428161852365
