player_name,player_id,avg_packing,avg_passes_until_shot_pass,avg_passes_until_shot_duel,avg_area_rating,total_passes,total_duels,total_shots,avg_duel_area_rating,avg_shot_accuracy,avg_pressure_pass,overplayed_pressure,avg_pressure_duel,avg_pressure_shot,expected_pass_success,expected_duel_success,expected_goal_success
Jody Brown,25538,1.252939171483977,0.6111111111111112,7.25,1.670585561978636,18,4,0,0.3459625,0,2.51,2.37,10.0,0,0.9479120715801359,0.14150679447841608,0
Letícia Izidoro Lima da Silva,131581,0,0.6470588235294118,0,0,17,0,0,0,0,1.18,1.18,0,0,0.7602644052742183,0.5981830081457187,0
Cheyna Lee Matthews,25546,1.7823448443645453,1.6666666666666667,10.0,2.376459792486061,12,1,0,0.5996666666666668,0,3.59,3.59,0.0,0,0.9849564948840872,0.7265717383630061,0
Allyson Swaby,25545,2.746874552699419,0.7058823529411765,5.0,3.662499403599226,17,3,0,0.2525666666666666,0,2.5,0.83,2.66,0,0.9698024628428771,0.49190568554147374,0
Rebecca Leigh Spencer,18158,4.0519209113546335,0.325,0,5.402561215139512,40,0,0,0,0,0.0,0.0,0,0,0.8277097675191842,0.5981830081457187,0
Atlanta Reigan Primus,327719,1.0689694064312432,1.5909090909090908,7.5,1.425292541908324,22,2,0,0.4662854166666667,0,3.28,0.63,8.04,0,0.9736335364060614,0.23330990622886416,0
Luana Bertolucci Paixão,25743,1.5040129058217413,1.4807692307692308,3.4,2.0053505410956545,52,5,2,0.5058258333333333,6.155825536338545,3.6,0.6,8.01,3.84,0.9833083556121035,0.24160392205643477,9.867224669034984
Tiernny Arlene Wiltshire,402176,1.6973512263245762,0.9705882352941176,7.6,2.2631349684327686,34,5,0,0.30055333333333334,0,0.0,4.89,3.83,0,0.6670797682833807,0.4298139257640472,0
Beatriz Zaneratto João,25561,1.6371437253384664,0.5625,1.0,2.1828583004512887,16,2,2,0.02814999999999999,4.610280952509411,3.63,3.63,5.0,10.0,0.9839265296201852,0.30102924784484386,9.92620345674761
Tiffany Cameron,25535,1.8010550289852503,0.0,3.2857142857142856,2.401406705313667,12,7,0,0.4389869047619047,0,3.33,3.33,4.61,0,0.9794865321690137,0.41421058703384606,0
Geyse da Silva Ferreira,25543,1.6976157345078324,1.6,0,2.2634876460104434,5,0,1,0,2.4479266353101248,5.0,2.0,0,3.24,0.9958908920509308,0.5981830081457187,4.8837520519355095
Andressa Alves da Silva,24368,0,5.0,5.5,0,2,2,1,0.0169,7.171997171147101,10.0,3.05,4.98,2.49,0.9999422309718291,0.2998103287624785,9.8768753636765
Maria Eduarda Ferreira Sampaio,387449,0.959202528528273,0.0,0.0,1.2789367047043638,8,1,0,0.027904166666666667,0,3.55,3.55,9.72,0,0.9770820007322024,0.11515239635161556,0
Solai Washington,402179,3.2134412096384377,6.0,9.0,4.284588279517917,1,1,1,0.29573749999999993,4.318439291038575,4.64,0.24,2.94,3.16,0.9973403047896505,0.4845927724500376,9.779534275384679
