player_name,player_id,avg_packing,avg_passes_until_shot_pass,avg_passes_until_shot_duel,avg_area_rating,total_passes,total_duels,total_shots,avg_duel_area_rating,avg_shot_accuracy,avg_pressure_pass,overplayed_pressure,avg_pressure_duel,avg_pressure_shot,expected_pass_success,expected_duel_success,expected_goal_success
Victoria Esson,214481,0,0.4090909090909091,7.0,0,22,1,1,0.013933333333333324,2.717601345612271,5.0,5.0,9.52,10.0,0.9917184499459492,0.11899753834897242,4.970773364420543
Indiah-Paige Janita Riley,66217,2.292762901813689,0.47368421052631576,0,3.56652006948796,19,0,0,0,0,7.42,5.44,0,0,0.9996813394657316,0.5981830081457187,0
Claudia Bunge,131590,3.5677331777579644,0.8888888888888888,7.0,5.549807165401278,18,4,1,0.14612083333333334,8.662464953730185,6.17,5.04,8.94,3.45,0.999394802679243,0.15094504913972107,9.878417518310158
Elizabeth Doon Hassett,25663,1.982452475932509,1.9,7.0,3.0838149625616804,10,4,0,0.29176145833333333,0,7.93,5.59,9.22,0,0.9997908312621464,0.16010190114051603,0
Grace Joanna Ella Jale,401640,1.5222494868121181,1.25,0,2.367943646152184,12,0,0,0,0,8.88,5.23,0,0,0.9998945162262198,0.5981830081457187,0
Alisha Lehmann,18153,1.5242430121959247,1.6,0,2.371044685638105,5,0,0,0,0,6.93,5.15,0,0,0.9993344950418236,0.5981830081457187,0
Gabrielle Rose Rennie,131587,0.7359092819023504,0.0,9.0,1.1447477718481005,10,1,0,0.5973916666666667,0,7.5,6.02,8.89,0,0.9994230594840017,0.21780308020820605,0
Viola Calligaris,10417,0.48028047156683906,0.3333333333333333,0,0.7471029557706386,3,0,0,0,0,8.95,6.66,0,0,0.9998412608559545,0.5981830081457187,0
Sandrine Mauron,43045,0.5320459676756529,4.5,0,0.8276270608287934,2,0,0,0,0,8.49,0.99,0,0,0.9998003208664353,0.5981830081457187,0
Meriame Terchoun,10420,1.3231474462061785,1.6666666666666667,0,2.0582293607651665,3,0,0,0,0,8.43,6.43,0,0,0.9998272670498564,0.5981830081457187,0
