player_name,player_id,avg_packing,avg_passes_until_shot_pass,avg_passes_until_shot_duel,avg_area_rating,total_passes,total_duels,total_shots,avg_duel_area_rating,avg_shot_accuracy,avg_pressure_pass,overplayed_pressure,avg_pressure_duel,avg_pressure_shot,expected_pass_success,expected_duel_success,expected_goal_success
Oluwatosin Blessing Demehin,338631,3.992146452549853,2.0681818181818183,6.5,4.879290108672042,44,4,0,0.24505833333333338,0,4.33,4.33,7.62,0,0.996622697927389,0.21467124889575562,0
Mary Alexandra Earps,31538,3.7730331400897232,0.4864864864864865,0,4.611484948998551,37,0,0,0,0,0.0,8.44,0,0,0.8033608245601715,0.5981830081457187,0
Lucy Bronze,10178,2.197252375870678,1.5588235294117647,5.444444444444445,2.6855306816197175,68,9,0,0.27536666666666665,0,7.39,2.54,8.04,0,0.9996376918020937,0.20194522685578686,0
Antionette Oyedupe Payne,50020,1.9068523360219356,2.8181818181818183,9.5,2.3305972995823656,33,2,0,0.37826875,0,5.3,1.39,7.5,0,0.9972132170344524,0.24271224651805723,0
Rasheedat Busayo Ajibade,26156,3.03434320232518,2.5166666666666666,7.0,3.7086416917307745,60,5,2,0.196305,7.217135191301569,0.0,5.68,8.55,4.37,0.7733856680894383,0.17081600309998557,9.893130194154276
Ashleigh Plumptre,135755,1.644794513410878,1.3928571428571428,7.142857142857143,2.0103044052799617,84,7,4,0.3517375,4.769925659169666,6.83,3.95,8.75,8.98,0.999237698384751,0.18537059907745113,8.649658727742722
Chiamaka Cynthia Nnadozie,25718,4.377336645238696,1.2666666666666666,0,5.350078121958405,45,0,0,0,0,0.0,5.68,0,0,0.8408351665605605,0.5981830081457187,0
Osinachi Marvis Ohale,25470,3.023706816817179,1.1020408163265305,6.666666666666667,3.695641664998773,49,3,0,0.35419027777777784,0,5.68,1.15,6.18,0,0.9986075209383826,0.3043832310112161,0
Christy Onyenaturuchi Ucheibe,62908,2.053473908994048,1.0930232558139534,6.0,2.509801444326059,43,6,3,0.20877916666666665,6.232122912830445,5.21,3.94,5.12,4.07,0.9968914369560438,0.33218978667797394,9.880273252774659
Georgia Stanway,4643,2.023833459302054,2.037037037037037,6.0,2.4735742280358437,54,1,1,0.9364791666666668,2.6429873951805063,8.25,8.25,7.52,0.0,0.9998335107458247,0.3535219133548285,0
Ifeoma Onumonu,5094,5.083321495278772,1.6666666666666667,8.0,6.212948494229611,6,2,0,0.08989166666666665,0,8.65,1.45,8.71,0,0.9999624056284219,0.15145537208668314,0
Asisat Lamina Oshoala,24881,2.644514866791608,2.0,8.25,3.2321848371897426,13,4,3,0.028172916666666683,4.550208949894862,7.03,7.03,8.37,8.23,0.9995752252336683,0.15490011627216904,6.556513714797897
Francisca Ordega,5022,2.1978864737540786,1.8571428571428572,5.0,2.6863056901438744,14,4,2,0.24815104166666668,3.343836034140391,0.0,0.0,0.0,7.72,0.7090313438733091,0.654225109031316,7.245609498687452
Chloe Kelly,15570,3.200481754332144,1.6153846153846154,5.0,3.9116999219615094,13,3,1,0.43768749999999995,10.0,8.44,2.54,9.92,3.83,0.9999080962052893,0.15526018613759263,9.969583212966404
Jennifer Onyi Echegini,401728,1.4712636254876224,1.8181818181818181,0,1.7982110978182049,11,0,0,0,0,10.0,5.91,0,0,0.9999611630217523,0.5981830081457187,0
Bethany England,15550,0.5001813906125577,0.0,0,0.6113328107486816,7,0,2,0,6.347250204582789,8.57,0.33,0,3.95,0.9997646768948392,0.5981830081457187,7.429787221895087
Ugochi Desire Oparanozie,25472,0,8.0,0,0,1,0,1,0,2.6429873951805063,9.23,5.14,0,4.42,0.999894835752678,0.5981830081457187,4.847916064832015
Katie Zelem,31540,1.0915754054718092,0.0,0,1.3341477177988779,3,0,0,0,0,8.72,1.14,0,0,0.9998358390026613,0.5981830081457187,0
