player_name,player_id,avg_packing,avg_passes_until_shot_pass,avg_passes_until_shot_duel,avg_area_rating,total_passes,total_duels,total_shots,avg_duel_area_rating,avg_shot_accuracy,avg_pressure_pass,overplayed_pressure,avg_pressure_duel,avg_pressure_shot,expected_pass_success,expected_duel_success,expected_goal_success
Emma Stina Blackstenius,10229,2.7580560958752534,0.5454545454545454,3.5,3.064506773194726,11,4,3,0.29821875,5.933461407893161,7.92,7.92,4.08,5.0,0.9998050854510555,0.4138090282776551,9.773139382559465
Amanda Ilestedt,26092,3.7692039684329983,0.1951219512195122,8.333333333333334,4.188004409369999,41,3,0,0.5811555555555555,0,0.0,0.0,3.64,0,0.7909534562066783,0.5091670970863846,0
Magdalena Lilly Eriksson,4633,3.303826122213511,0.5348837209302325,0,3.6709179135705683,43,0,1,0,4.305359805366836,6.6,6.6,0,10.0,0.999433347949604,0.5981830081457187,9.778575841691751
Irene Paredes Hernandez,10165,2.7636444835865848,0.42,0,3.070716092873984,50,0,0,0,0,0.0,8.92,0,0,0.7287205446150506,0.5981830081457187,0
Kosovare Asllani,10220,2.442519533022267,1.103448275862069,10.0,2.7139105922469633,29,1,0,0.22274999999999995,0,10.0,10.0,10.0,0,0.9999707696540224,0.12765218546057888,0
Ona Batlle Pascual,46639,2.157573413164862,1.3614457831325302,5.4,2.397303792405402,83,5,0,0.31710083333333333,0,8.92,5.26,5.0,0,0.9999105979937962,0.36280339481986723,0
Alba María Redondo Ferrer,50151,2.7939659910810435,0.5666666666666667,0,3.104406656756715,30,0,3,0,3.9383223288784674,8.22,2.83,0,4.16,0.9998555341475304,0.5981830081457187,8.15111244696269
Jonna Ann-Charlotte Andersson,10222,1.8138202917345367,0.9090909090909091,6.2,2.015355879705041,44,5,0,0.5580725000000001,0,0.0,0.0,2.08,0,0.66307684722881,0.601047031290806,0
Elin Ingrid Johanna Rubensson,10221,1.7268225888463418,0.8333333333333334,8.0,1.9186917653848239,30,2,0,0.2195791666666666,0,8.46,8.46,3.65,0,0.9998349141585765,0.421841693235223,0
Ingrid Filippa Angeldal,62666,1.8103651305927742,0.7333333333333333,7.0,2.011516811769749,30,6,0,0.38737708333333337,0,8.27,6.33,2.7,0,0.9998069818251474,0.5219193764478107,0
Zecira Musovic,62713,4.520573723040726,0.18181818181818182,0,5.022859692267473,22,0,0,0,0,5.0,7.88,0,0,0.9982746478316178,0.5981830081457187,0
Laia Codina Panedas,32694,1.5366759358172164,0.4084507042253521,8.0,1.7074177064635736,71,2,0,0.3416666666666667,0,0.0,0.0,3.81,0,0.6358298069156574,0.44082446885428417,0
María Francesca Caldentey Oliver,10161,3.0103368771664494,0.7213114754098361,7.0,3.344818752407166,61,3,2,0.38077083333333334,4.13219623255955,7.34,5.27,0.0,3.25,0.9996923295530286,0.6826118187050857,9.8607438499497
Jennifer Hermoso Fuentes,10151,2.879016195208451,2.4324324324324325,5.0,3.1989068835649466,37,4,0,0.19023020833333332,0,7.23,6.06,4.69,0,0.9996687296516,0.35269485306973347,0
Aitana Bonmati Conca,15284,2.730082541369897,1.2093023255813953,0,3.0334250459665517,43,0,1,0,2.452247318582556,8.48,5.05,0,2.33,0.9998879799754986,0.5981830081457187,4.927209646314478
Teresa Abelleira Dueñas,49835,2.053602329046143,0.9180327868852459,7.833333333333333,2.2817803656068256,61,6,0,0.32149930555555556,0,0.0,8.48,4.89,0,0.681686391825404,0.37026447758701764,0
Olga  Carmona García,49836,1.9796906044700926,1.2222222222222223,6.0,2.1996562271889917,63,3,3,0.09390555555555556,4.744237882025699,6.97,5.63,4.14,2.98,0.9993857520771672,0.3633488537151943,6.612555042118612
Catalina Thomas Coll Lluch,45295,4.7317097745276175,0.32,0,5.257455305030687,25,0,0,0,0,0.0,8.0,0,0,0.8420902055873014,0.5981830081457187,0
Fridolina Rolfö,10215,1.7017825196526601,0.5833333333333334,6.857142857142857,1.8908694662807335,36,7,1,0.44835357142857146,8.836127154711477,0.0,10.0,3.19,3.77,0.6509196395875336,0.5056083199609412,9.744327377372766
Gun Nathalie Björn,26093,2.809297564980734,1.2692307692307692,6.555555555555555,3.1214417388674827,52,9,0,0.3279421296296296,0,8.69,8.69,1.85,0,0.9999110558757806,0.5611382053654745,0
Alexia Putellas Segura,10143,1.3961013578003991,0.21052631578947367,5.0,1.5512237308893324,19,1,0,0.35245000000000004,0,7.48,7.48,3.45,0,0.9995148338878906,0.4660180150645433,0
Johanna Rytting-Kaneryd,62710,2.1876153915116037,1.2777777777777777,6.5,2.4306837683462263,18,2,0,0.36613333333333337,0,8.29,4.71,4.47,0,0.9998381060281433,0.40576830729911306,0
Salma Paralluelo Ayingono,222682,2.631986626942038,4.454545454545454,9.666666666666666,2.9244295854911537,11,3,4,0.40843611111111117,5.12068628491644,8.0,6.18,4.04,4.97,0.9998416780332813,0.4423551979895032,8.629106825358406
Eva Maria Navarro,50152,9.0,1.0,9.0,10.0,3,1,0,0.024083333333333325,0,8.69,5.96,3.79,0,0.9999897317738276,0.36828164163670907,0
Olivia Alma Charlotta Schough,10205,3.3445077436601043,0.0,0,3.7161197151778933,3,0,0,0,0,9.39,9.39,0,0,0.9999599516096429,0.5981830081457187,0
Rebecka Blomqvist,32405,0,0.3333333333333333,4.0,0,3,2,1,0.2467458333333334,10.0,0.0,0.0,4.96,3.41,0.5037499296890819,0.34954173357417107,9.97655096340201
Lina Mona Andréa Hurtig,25697,2.237662066681131,2.5,0,2.486291185201257,4,0,0,0,0,0.0,0.0,0,0,0.7103887707249016,0.5981830081457187,0
Esther Gonzalez Rodríguez,50146,0,0.0,0.0,0,1,1,0,0.571825,0,9.58,5.7,4.26,0,0.9998920324645123,0.46766701099885255,0
